#p7	p5
1121	1336
1122	1335
1123	1334
1124	1333
1125	1332
1126	1331
1127	1330
1128	1329
1337	1168
1338	1167
1339	1166
1340	1165
1341	1164
1342	1163
1343	1162
1344	1161
1305	1136
1306	1135
1307	1134
1308	1133
1309	1132
1310	1131
1311	1130
1312	1129
1001	1216
1002	1215
1003	1214
1004	1213
1005	1212
1006	1211
1007	1210
1008	1209
1057	1272
1058	1271
1059	1270
1060	1269
1061	1268
1062	1267
1063	1266
1064	1265
1145	1360
1146	1359
1147	1358
1148	1357
1149	1356
1150	1355
1151	1354
1152	1353
1265	1096
1266	1095
1267	1094
1268	1093
1269	1092
1270	1091
1271	1090
1272	1089
1049	1264
1050	1263
1051	1262
1052	1261
1053	1260
1054	1259
1055	1258
1056	1257
1177	1008
1178	1007
1179	1006
1180	1005
1181	1004
1182	1003
1183	1002
1184	1001
1225	1056
1226	1055
1227	1054
1228	1053
1229	1052
1230	1051
1231	1050
1232	1049
1289	1120
1290	1119
1291	1118
1292	1117
1293	1116
1294	1115
1295	1114
1296	1113
1233	1064
1234	1063
1235	1062
1236	1061
1237	1060
1238	1059
1239	1058
1240	1057
##bravo_command	1,8	1,13	p5_inverse
##bravo_command	2,14	2,7	p5_inverse
##bravo_command	2,6	2,15	p5_inverse
##bravo_command	1,1	1,20	p5_inverse
##bravo_command	1,15	1,6	p5_inverse
##bravo_command	1,14	1,7	p5_inverse
##bravo_command	2,19	2,2	p5_inverse
##bravo_command	1,13	1,8	p5_inverse
##bravo_command	1,22	2,24	p5_inverse
##bravo_command	2,9	2,12	p5_inverse
##bravo_command	2,2	2,19	p5_inverse
##bravo_command	2,11	2,10	p5_inverse
