#p7	p5
1121	1329
1122	1330
1123	1331
1124	1332
1125	1333
1126	1334
1127	1335
1128	1336
1337	1161
1338	1162
1339	1163
1340	1164
1341	1165
1342	1166
1343	1167
1344	1168
1305	1129
1306	1130
1307	1131
1308	1132
1309	1133
1310	1134
1311	1135
1312	1136
1001	1209
1002	1210
1003	1211
1004	1212
1005	1213
1006	1214
1007	1215
1008	1216
1057	1265
1058	1266
1059	1267
1060	1268
1061	1269
1062	1270
1063	1271
1064	1272
1145	1353
1146	1354
1147	1355
1148	1356
1149	1357
1150	1358
1151	1359
1152	1360
1265	1089
1266	1090
1267	1091
1268	1092
1269	1093
1270	1094
1271	1095
1272	1096
1049	1257
1050	1258
1051	1259
1052	1260
1053	1261
1054	1262
1055	1263
1056	1264
1177	1001
1178	1002
1179	1003
1180	1004
1181	1005
1182	1006
1183	1007
1184	1008
1225	1049
1226	1050
1227	1051
1228	1052
1229	1053
1230	1054
1231	1055
1232	1056
1289	1113
1290	1114
1291	1115
1292	1116
1293	1117
1294	1118
1295	1119
1296	1120
1233	1057
1234	1058
1235	1059
1236	1060
1237	1061
1238	1062
1239	1063
1240	1064
##bravo_command	1,8	2,12	p5_straight
##bravo_command	2,14	1,18	p5_straight
##bravo_command	2,6	1,10	p5_straight
##bravo_command	1,1	2,5	p5_straight
##bravo_command	1,15	2,19	p5_straight
##bravo_command	1,14	2,18	p5_straight
##bravo_command	2,19	1,23	p5_straight
##bravo_command	1,13	2,17	p5_straight
##bravo_command	1,22	1,1	p5_straight
##bravo_command	2,9	1,13	p5_straight
##bravo_command	2,2	1,6	p5_straight
##bravo_command	2,11	1,15	p5_straight
