#p7	p5
1321	1057
1322	1058
1323	1059
1324	1060
1325	1061
1326	1062
1327	1063
1328	1064
1265	1001
1266	1002
1267	1003
1268	1004
1269	1005
1270	1006
1271	1007
1272	1008
1193	1313
1194	1314
1195	1315
1196	1316
1197	1317
1198	1318
1199	1319
1200	1320
1249	1369
1250	1370
1251	1371
1252	1372
1253	1373
1254	1374
1255	1375
1256	1376
1049	1169
1050	1170
1051	1171
1052	1172
1053	1173
1054	1174
1055	1175
1056	1176
1289	1025
1290	1026
1291	1027
1292	1028
1293	1029
1294	1030
1295	1031
1296	1032
1297	1033
1298	1034
1299	1035
1300	1036
1301	1037
1302	1038
1303	1039
1304	1040
1001	1121
1002	1122
1003	1123
1004	1124
1005	1125
1006	1126
1007	1127
1008	1128
1017	1137
1018	1138
1019	1139
1020	1140
1021	1141
1022	1142
1023	1143
1024	1144
1065	1185
1066	1186
1067	1187
1068	1188
1069	1189
1070	1190
1071	1191
1072	1192
1313	1049
1314	1050
1315	1051
1316	1052
1317	1053
1318	1054
1319	1055
1320	1056
1113	1233
1114	1234
1115	1235
1116	1236
1117	1237
1118	1238
1119	1239
1120	1240
##bravo_command	2,10	1,15	p5_straight
##bravo_command	2,19	1,1	p5_straight
##bravo_command	2,1	2,8	p5_straight
##bravo_command	2,15	2,22	p5_straight
##bravo_command	1,13	1,20	p5_straight
##bravo_command	2,2	1,7	p5_straight
##bravo_command	2,4	1,9	p5_straight
##bravo_command	1,1	1,8	p5_straight
##bravo_command	1,5	1,12	p5_straight
##bravo_command	1,17	1,24	p5_straight
##bravo_command	2,8	1,13	p5_straight
##bravo_command	1,6	2,11	p5_straight
