#p7	p5
1009	1200
1010	1199
1011	1198
1012	1197
1013	1196
1014	1195
1015	1194
1016	1193
1081	1272
1082	1271
1083	1270
1084	1269
1085	1268
1086	1267
1087	1266
1088	1265
1241	1048
1242	1047
1243	1046
1244	1045
1245	1044
1246	1043
1247	1042
1248	1041
1113	1304
1114	1303
1115	1302
1116	1301
1117	1300
1118	1299
1119	1298
1120	1297
1353	1160
1354	1159
1355	1158
1356	1157
1357	1156
1358	1155
1359	1154
1360	1153
1041	1232
1042	1231
1043	1230
1044	1229
1045	1228
1046	1227
1047	1226
1048	1225
1297	1104
1298	1103
1299	1102
1300	1101
1301	1100
1302	1099
1303	1098
1304	1097
1201	1008
1202	1007
1203	1006
1204	1005
1205	1004
1206	1003
1207	1002
1208	1001
1129	1320
1130	1319
1131	1318
1132	1317
1133	1316
1134	1315
1135	1314
1136	1313
1377	1184
1378	1183
1379	1182
1380	1181
1381	1180
1382	1179
1383	1178
1384	1177
1065	1256
1066	1255
1067	1254
1068	1253
1069	1252
1070	1251
1071	1250
1072	1249
1329	1136
1330	1135
1331	1134
1332	1133
1333	1132
1334	1131
1335	1130
1336	1129
##bravo_command	1,3	1,24	p5_inverse
##bravo_command	1,21	1,6	p5_inverse
##bravo_command	2,13	2,14	p5_inverse
##bravo_command	1,6	1,21	p5_inverse
##bravo_command	2,18	2,9	p5_inverse
##bravo_command	1,11	1,16	p5_inverse
##bravo_command	2,4	2,23	p5_inverse
##bravo_command	2,3	2,24	p5_inverse
##bravo_command	1,10	1,17	p5_inverse
##bravo_command	2,24	2,3	p5_inverse
##bravo_command	1,17	1,10	p5_inverse
##bravo_command	2,12	2,15	p5_inverse
