#p7	p5
1169	1080
1170	1079
1171	1078
1172	1077
1173	1076
1174	1075
1175	1074
1176	1073
1129	1040
1130	1039
1131	1038
1132	1037
1133	1036
1134	1035
1135	1034
1136	1033
1377	1288
1378	1287
1379	1286
1380	1285
1381	1284
1382	1283
1383	1282
1384	1281
1313	1224
1314	1223
1315	1222
1316	1221
1317	1220
1318	1219
1319	1218
1320	1217
1057	1352
1058	1351
1059	1350
1060	1349
1061	1348
1062	1347
1063	1346
1064	1345
1145	1056
1146	1055
1147	1054
1148	1053
1149	1052
1150	1051
1151	1050
1152	1049
1249	1160
1250	1159
1251	1158
1252	1157
1253	1156
1254	1155
1255	1154
1256	1153
1137	1048
1138	1047
1139	1046
1140	1045
1141	1044
1142	1043
1143	1042
1144	1041
1161	1072
1162	1071
1163	1070
1164	1069
1165	1068
1166	1067
1167	1066
1168	1065
1305	1216
1306	1215
1307	1214
1308	1213
1309	1212
1310	1211
1311	1210
1312	1209
1353	1264
1354	1263
1355	1262
1356	1261
1357	1260
1358	1259
1359	1258
1360	1257
1017	1312
1018	1311
1019	1310
1020	1309
1021	1308
1022	1307
1023	1306
1024	1305
##bravo_command	1,20	2,6	p5_inverse
##bravo_command	1,10	2,16	p5_inverse
##bravo_command	2,24	1,2	p5_inverse
##bravo_command	2,8	1,18	p5_inverse
##bravo_command	1,15	1,9	p5_inverse
##bravo_command	1,14	2,12	p5_inverse
##bravo_command	2,15	2,9	p5_inverse
##bravo_command	1,12	2,14	p5_inverse
##bravo_command	1,18	2,8	p5_inverse
##bravo_command	2,6	1,20	p5_inverse
##bravo_command	2,18	1,8	p5_inverse
##bravo_command	1,5	1,19	p5_inverse
