#p7	p5
1321	1025
1322	1026
1323	1027
1324	1028
1325	1029
1326	1030
1327	1031
1328	1032
1169	1257
1170	1258
1171	1259
1172	1260
1173	1261
1174	1262
1175	1263
1176	1264
1249	1337
1250	1338
1251	1339
1252	1340
1253	1341
1254	1342
1255	1343
1256	1344
1209	1297
1210	1298
1211	1299
1212	1300
1213	1301
1214	1302
1215	1303
1216	1304
1017	1105
1018	1106
1019	1107
1020	1108
1021	1109
1022	1110
1023	1111
1024	1112
1049	1137
1050	1138
1051	1139
1052	1140
1053	1141
1054	1142
1055	1143
1056	1144
1097	1185
1098	1186
1099	1187
1100	1188
1101	1189
1102	1190
1103	1191
1104	1192
1089	1177
1090	1178
1091	1179
1092	1180
1093	1181
1094	1182
1095	1183
1096	1184
1345	1049
1346	1050
1347	1051
1348	1052
1349	1053
1350	1054
1351	1055
1352	1056
1033	1121
1034	1122
1035	1123
1036	1124
1037	1125
1038	1126
1039	1127
1040	1128
1273	1361
1274	1362
1275	1363
1276	1364
1277	1365
1278	1366
1279	1367
1280	1368
1113	1201
1114	1202
1115	1203
1116	1204
1117	1205
1118	1206
1119	1207
1120	1208
##bravo_command	2,10	1,7	p5_straight
##bravo_command	1,20	2,17	p5_straight
##bravo_command	2,15	2,14	p5_straight
##bravo_command	2,5	2,4	p5_straight
##bravo_command	1,5	1,4	p5_straight
##bravo_command	1,13	1,12	p5_straight
##bravo_command	1,2	1,24	p5_straight
##bravo_command	1,23	1,22	p5_straight
##bravo_command	2,16	1,13	p5_straight
##bravo_command	1,9	1,8	p5_straight
##bravo_command	2,21	2,20	p5_straight
##bravo_command	1,6	2,3	p5_straight
