#p7	p5
1321	1144
1322	1143
1323	1142
1324	1141
1325	1140
1326	1139
1327	1138
1328	1137
1137	1344
1138	1343
1139	1342
1140	1341
1141	1340
1142	1339
1143	1338
1144	1337
1153	1360
1154	1359
1155	1358
1156	1357
1157	1356
1158	1355
1159	1354
1160	1353
1145	1352
1146	1351
1147	1350
1148	1349
1149	1348
1150	1347
1151	1346
1152	1345
1113	1320
1114	1319
1115	1318
1116	1317
1117	1316
1118	1315
1119	1314
1120	1313
1177	1384
1178	1383
1179	1382
1180	1381
1181	1380
1182	1379
1183	1378
1184	1377
1009	1216
1010	1215
1011	1214
1012	1213
1013	1212
1014	1211
1015	1210
1016	1209
1105	1312
1106	1311
1107	1310
1108	1309
1109	1308
1110	1307
1111	1306
1112	1305
1265	1088
1266	1087
1267	1086
1268	1085
1269	1084
1270	1083
1271	1082
1272	1081
1041	1248
1042	1247
1043	1246
1044	1245
1045	1244
1046	1243
1047	1242
1048	1241
1057	1264
1058	1263
1059	1262
1060	1261
1061	1260
1062	1259
1063	1258
1064	1257
1169	1376
1170	1375
1171	1374
1172	1373
1173	1372
1174	1371
1175	1370
1176	1369
##bravo_command	2,10	2,13	p5_inverse
##bravo_command	1,12	1,11	p5_inverse
##bravo_command	1,16	1,7	p5_inverse
##bravo_command	1,14	1,9	p5_inverse
##bravo_command	1,6	1,17	p5_inverse
##bravo_command	1,22	1,1	p5_inverse
##bravo_command	1,3	1,20	p5_inverse
##bravo_command	1,4	1,19	p5_inverse
##bravo_command	2,19	2,4	p5_inverse
##bravo_command	1,11	1,12	p5_inverse
##bravo_command	1,15	1,8	p5_inverse
##bravo_command	1,20	1,3	p5_inverse
