#p7	p5
1193	1113
1194	1114
1195	1115
1196	1116
1197	1117
1198	1118
1199	1119
1200	1120
1041	1345
1042	1346
1043	1347
1044	1348
1045	1349
1046	1350
1047	1351
1048	1352
1209	1129
1210	1130
1211	1131
1212	1132
1213	1133
1214	1134
1215	1135
1216	1136
1153	1073
1154	1074
1155	1075
1156	1076
1157	1077
1158	1078
1159	1079
1160	1080
1281	1201
1282	1202
1283	1203
1284	1204
1285	1205
1286	1206
1287	1207
1288	1208
1233	1153
1234	1154
1235	1155
1236	1156
1237	1157
1238	1158
1239	1159
1240	1160
1065	1369
1066	1370
1067	1371
1068	1372
1069	1373
1070	1374
1071	1375
1072	1376
1257	1177
1258	1178
1259	1179
1260	1180
1261	1181
1262	1182
1263	1183
1264	1184
1353	1273
1354	1274
1355	1275
1356	1276
1357	1277
1358	1278
1359	1279
1360	1280
1225	1145
1226	1146
1227	1147
1228	1148
1229	1149
1230	1150
1231	1151
1232	1152
1145	1065
1146	1066
1147	1067
1148	1068
1149	1069
1150	1070
1151	1071
1152	1072
1057	1361
1058	1362
1059	1363
1060	1364
1061	1365
1062	1366
1063	1367
1064	1368
##bravo_command	2,1	1,6	p5_straight
##bravo_command	1,11	2,16	p5_straight
##bravo_command	2,5	1,10	p5_straight
##bravo_command	1,16	1,19	p5_straight
##bravo_command	2,23	2,3	p5_straight
##bravo_command	2,11	1,16	p5_straight
##bravo_command	1,17	2,22	p5_straight
##bravo_command	2,17	1,22	p5_straight
##bravo_command	2,18	2,21	p5_straight
##bravo_command	2,9	1,14	p5_straight
##bravo_command	1,14	1,17	p5_straight
##bravo_command	1,15	2,20	p5_straight
