#p7	p5
1041	1096
1042	1095
1043	1094
1044	1093
1045	1092
1046	1091
1047	1090
1048	1089
1297	1352
1298	1351
1299	1350
1300	1349
1301	1348
1302	1347
1303	1346
1304	1345
1273	1328
1274	1327
1275	1326
1276	1325
1277	1324
1278	1323
1279	1322
1280	1321
1177	1232
1178	1231
1179	1230
1180	1229
1181	1228
1182	1227
1183	1226
1184	1225
1345	1016
1346	1015
1347	1014
1348	1013
1349	1012
1350	1011
1351	1010
1352	1009
1265	1320
1266	1319
1267	1318
1268	1317
1269	1316
1270	1315
1271	1314
1272	1313
1073	1128
1074	1127
1075	1126
1076	1125
1077	1124
1078	1123
1079	1122
1080	1121
1281	1336
1282	1335
1283	1334
1284	1333
1285	1332
1286	1331
1287	1330
1288	1329
1337	1008
1338	1007
1339	1006
1340	1005
1341	1004
1342	1003
1343	1002
1344	1001
1161	1216
1162	1215
1163	1214
1164	1213
1165	1212
1166	1211
1167	1210
1168	1209
1249	1304
1250	1303
1251	1302
1252	1301
1253	1300
1254	1299
1255	1298
1256	1297
1105	1160
1106	1159
1107	1158
1108	1157
1109	1156
1110	1155
1111	1154
1112	1153
##bravo_command	1,11	2,2	p5_inverse
##bravo_command	2,4	1,9	p5_inverse
##bravo_command	2,21	1,15	p5_inverse
##bravo_command	1,22	1,16	p5_inverse
##bravo_command	2,16	2,22	p5_inverse
##bravo_command	2,19	1,17	p5_inverse
##bravo_command	1,19	2,17	p5_inverse
##bravo_command	2,23	1,13	p5_inverse
##bravo_command	2,14	2,24	p5_inverse
##bravo_command	1,18	1,20	p5_inverse
##bravo_command	2,15	1,21	p5_inverse
##bravo_command	1,4	2,9	p5_inverse
