#p7	p5
1345	1104
1346	1103
1347	1102
1348	1101
1349	1100
1350	1099
1351	1098
1352	1097
1353	1112
1354	1111
1355	1110
1356	1109
1357	1108
1358	1107
1359	1106
1360	1105
1297	1056
1298	1055
1299	1054
1300	1053
1301	1052
1302	1051
1303	1050
1304	1049
1177	1320
1178	1319
1179	1318
1180	1317
1181	1316
1182	1315
1183	1314
1184	1313
1233	1376
1234	1375
1235	1374
1236	1373
1237	1372
1238	1371
1239	1370
1240	1369
1049	1192
1050	1191
1051	1190
1052	1189
1053	1188
1054	1187
1055	1186
1056	1185
1145	1288
1146	1287
1147	1286
1148	1285
1149	1284
1150	1283
1151	1282
1152	1281
1033	1176
1034	1175
1035	1174
1036	1173
1037	1172
1038	1171
1039	1170
1040	1169
1185	1328
1186	1327
1187	1326
1188	1325
1189	1324
1190	1323
1191	1322
1192	1321
1361	1120
1362	1119
1363	1118
1364	1117
1365	1116
1366	1115
1367	1114
1368	1113
1257	1016
1258	1015
1259	1014
1260	1013
1261	1012
1262	1011
1263	1010
1264	1009
1217	1360
1218	1359
1219	1358
1220	1357
1221	1356
1222	1355
1223	1354
1224	1353
##bravo_command	2,16	2,23	p5_inverse
##bravo_command	2,18	2,21	p5_inverse
##bravo_command	2,4	2,12	p5_inverse
##bravo_command	1,22	1,17	p5_inverse
##bravo_command	2,11	1,3	p5_inverse
##bravo_command	1,13	2,1	p5_inverse
##bravo_command	1,14	1,2	p5_inverse
##bravo_command	1,9	2,5	p5_inverse
##bravo_command	1,24	1,15	p5_inverse
##bravo_command	2,20	2,19	p5_inverse
##bravo_command	2,17	2,22	p5_inverse
##bravo_command	2,7	1,7	p5_inverse
