#p7	p5
1097	1112
1098	1111
1099	1110
1100	1109
1101	1108
1102	1107
1103	1106
1104	1105
1233	1248
1234	1247
1235	1246
1236	1245
1237	1244
1238	1243
1239	1242
1240	1241
1153	1168
1154	1167
1155	1166
1156	1165
1157	1164
1158	1163
1159	1162
1160	1161
1025	1040
1026	1039
1027	1038
1028	1037
1029	1036
1030	1035
1031	1034
1032	1033
1217	1232
1218	1231
1219	1230
1220	1229
1221	1228
1222	1227
1223	1226
1224	1225
1257	1272
1258	1271
1259	1270
1260	1269
1261	1268
1262	1267
1263	1266
1264	1265
1329	1344
1330	1343
1331	1342
1332	1341
1333	1340
1334	1339
1335	1338
1336	1337
1273	1288
1274	1287
1275	1286
1276	1285
1277	1284
1278	1283
1279	1282
1280	1281
1313	1328
1314	1327
1315	1326
1316	1325
1317	1324
1318	1323
1319	1322
1320	1321
1121	1136
1122	1135
1123	1134
1124	1133
1125	1132
1126	1131
1127	1130
1128	1129
1305	1320
1306	1319
1307	1318
1308	1317
1309	1316
1310	1315
1311	1314
1312	1313
1209	1224
1210	1223
1211	1222
1212	1221
1213	1220
1214	1219
1215	1218
1216	1217
##bravo_command	1,2	2,21	p5_inverse
##bravo_command	2,11	1,12	p5_inverse
##bravo_command	1,16	2,7	p5_inverse
##bravo_command	1,7	2,16	p5_inverse
##bravo_command	2,7	1,16	p5_inverse
##bravo_command	2,17	1,6	p5_inverse
##bravo_command	2,12	1,11	p5_inverse
##bravo_command	2,21	1,2	p5_inverse
##bravo_command	2,8	1,15	p5_inverse
##bravo_command	1,8	2,15	p5_inverse
##bravo_command	2,6	1,17	p5_inverse
##bravo_command	2,5	1,18	p5_inverse
