#p7	p5
1161	1305
1162	1306
1163	1307
1164	1308
1165	1309
1166	1310
1167	1311
1168	1312
1217	1361
1218	1362
1219	1363
1220	1364
1221	1365
1222	1366
1223	1367
1224	1368
1249	1009
1250	1010
1251	1011
1252	1012
1253	1013
1254	1014
1255	1015
1256	1016
1345	1105
1346	1106
1347	1107
1348	1108
1349	1109
1350	1110
1351	1111
1352	1112
1121	1265
1122	1266
1123	1267
1124	1268
1125	1269
1126	1270
1127	1271
1128	1272
1193	1337
1194	1338
1195	1339
1196	1340
1197	1341
1198	1342
1199	1343
1200	1344
1273	1033
1274	1034
1275	1035
1276	1036
1277	1037
1278	1038
1279	1039
1280	1040
1329	1089
1330	1090
1331	1091
1332	1092
1333	1093
1334	1094
1335	1095
1336	1096
1001	1145
1002	1146
1003	1147
1004	1148
1005	1149
1006	1150
1007	1151
1008	1152
1081	1225
1082	1226
1083	1227
1084	1228
1085	1229
1086	1230
1087	1231
1088	1232
1377	1137
1378	1138
1379	1139
1380	1140
1381	1141
1382	1142
1383	1143
1384	1144
1073	1217
1074	1218
1075	1219
1076	1220
1077	1221
1078	1222
1079	1223
1080	1224
##bravo_command	1,18	2,6	p5_straight
##bravo_command	2,7	2,20	p5_straight
##bravo_command	2,15	1,3	p5_straight
##bravo_command	2,16	1,4	p5_straight
##bravo_command	1,8	2,19	p5_straight
##bravo_command	2,1	2,14	p5_straight
##bravo_command	2,21	1,9	p5_straight
##bravo_command	2,12	1,23	p5_straight
##bravo_command	1,1	1,14	p5_straight
##bravo_command	1,21	2,9	p5_straight
##bravo_command	2,24	1,12	p5_straight
##bravo_command	1,19	2,7	p5_straight
