#p7	p5
1257	1136
1258	1135
1259	1134
1260	1133
1261	1132
1262	1131
1263	1130
1264	1129
1217	1096
1218	1095
1219	1094
1220	1093
1221	1092
1222	1091
1223	1090
1224	1089
1041	1304
1042	1303
1043	1302
1044	1301
1045	1300
1046	1299
1047	1298
1048	1297
1113	1376
1114	1375
1115	1374
1116	1373
1117	1372
1118	1371
1119	1370
1120	1369
1089	1352
1090	1351
1091	1350
1092	1349
1093	1348
1094	1347
1095	1346
1096	1345
1241	1120
1242	1119
1243	1118
1244	1117
1245	1116
1246	1115
1247	1114
1248	1113
1201	1080
1202	1079
1203	1078
1204	1077
1205	1076
1206	1075
1207	1074
1208	1073
1169	1048
1170	1047
1171	1046
1172	1045
1173	1044
1174	1043
1175	1042
1176	1041
1313	1192
1314	1191
1315	1190
1316	1189
1317	1188
1318	1187
1319	1186
1320	1185
1369	1248
1370	1247
1371	1246
1372	1245
1373	1244
1374	1243
1375	1242
1376	1241
1057	1320
1058	1319
1059	1318
1060	1317
1061	1316
1062	1315
1063	1314
1064	1313
1105	1368
1106	1367
1107	1366
1108	1365
1109	1364
1110	1363
1111	1362
1112	1361
##bravo_command	2,17	2,15	p5_inverse
##bravo_command	2,7	2,2	p5_inverse
##bravo_command	1,11	1,21	p5_inverse
##bravo_command	1,6	1,3	p5_inverse
##bravo_command	1,23	1,9	p5_inverse
##bravo_command	2,13	2,19	p5_inverse
##bravo_command	2,3	2,6	p5_inverse
##bravo_command	1,20	2,14	p5_inverse
##bravo_command	2,8	2,1	p5_inverse
##bravo_command	2,22	1,12	p5_inverse
##bravo_command	1,15	1,17	p5_inverse
##bravo_command	1,4	1,5	p5_inverse
