#p7	p5
1025	1169
1026	1170
1027	1171
1028	1172
1029	1173
1030	1174
1031	1175
1032	1176
1201	1345
1202	1346
1203	1347
1204	1348
1205	1349
1206	1350
1207	1351
1208	1352
1057	1201
1058	1202
1059	1203
1060	1204
1061	1205
1062	1206
1063	1207
1064	1208
1153	1297
1154	1298
1155	1299
1156	1300
1157	1301
1158	1302
1159	1303
1160	1304
1129	1273
1130	1274
1131	1275
1132	1276
1133	1277
1134	1278
1135	1279
1136	1280
1033	1177
1034	1178
1035	1179
1036	1180
1037	1181
1038	1182
1039	1183
1040	1184
1049	1193
1050	1194
1051	1195
1052	1196
1053	1197
1054	1198
1055	1199
1056	1200
1337	1097
1338	1098
1339	1099
1340	1100
1341	1101
1342	1102
1343	1103
1344	1104
1233	1377
1234	1378
1235	1379
1236	1380
1237	1381
1238	1382
1239	1383
1240	1384
1089	1233
1090	1234
1091	1235
1092	1236
1093	1237
1094	1238
1095	1239
1096	1240
1225	1369
1226	1370
1227	1371
1228	1372
1229	1373
1230	1374
1231	1375
1232	1376
1105	1249
1106	1250
1107	1251
1108	1252
1109	1253
1110	1254
1111	1255
1112	1256
##bravo_command	1,7	1,20	p5_straight
##bravo_command	2,3	2,16	p5_straight
##bravo_command	1,15	2,3	p5_straight
##bravo_command	1,16	2,4	p5_straight
##bravo_command	1,10	2,21	p5_straight
##bravo_command	1,9	1,22	p5_straight
##bravo_command	1,13	2,1	p5_straight
##bravo_command	2,14	1,2	p5_straight
##bravo_command	2,11	2,24	p5_straight
##bravo_command	1,23	2,11	p5_straight
##bravo_command	2,9	2,22	p5_straight
##bravo_command	1,4	2,15	p5_straight
