#p7	p5
1089	1080
1090	1079
1091	1078
1092	1077
1093	1076
1094	1075
1095	1074
1096	1073
1241	1232
1242	1231
1243	1230
1244	1229
1245	1228
1246	1227
1247	1226
1248	1225
1225	1216
1226	1215
1227	1214
1228	1213
1229	1212
1230	1211
1231	1210
1232	1209
1105	1096
1106	1095
1107	1094
1108	1093
1109	1092
1110	1091
1111	1090
1112	1089
1065	1056
1066	1055
1067	1054
1068	1053
1069	1052
1070	1051
1071	1050
1072	1049
1049	1040
1050	1039
1051	1038
1052	1037
1053	1036
1054	1035
1055	1034
1056	1033
1177	1168
1178	1167
1179	1166
1180	1165
1181	1164
1182	1163
1183	1162
1184	1161
1257	1248
1258	1247
1259	1246
1260	1245
1261	1244
1262	1243
1263	1242
1264	1241
1017	1008
1018	1007
1019	1006
1020	1005
1021	1004
1022	1003
1023	1002
1024	1001
1329	1320
1330	1319
1331	1318
1332	1317
1333	1316
1334	1315
1335	1314
1336	1313
1297	1288
1298	1287
1299	1286
1300	1285
1301	1284
1302	1283
1303	1282
1304	1281
1233	1224
1234	1223
1235	1222
1236	1221
1237	1220
1238	1219
1239	1218
1240	1217
##bravo_command	1,23	2,6	p5_inverse
##bravo_command	2,13	1,16	p5_inverse
##bravo_command	2,9	1,20	p5_inverse
##bravo_command	1,4	2,2	p5_inverse
##bravo_command	1,17	2,12	p5_inverse
##bravo_command	1,13	2,16	p5_inverse
##bravo_command	1,22	2,7	p5_inverse
##bravo_command	2,17	1,12	p5_inverse
##bravo_command	1,5	2,24	p5_inverse
##bravo_command	2,12	1,17	p5_inverse
##bravo_command	2,4	1,2	p5_inverse
##bravo_command	2,11	1,18	p5_inverse
