#p7	p5
1193	1120
1194	1119
1195	1118
1196	1117
1197	1116
1198	1115
1199	1114
1200	1113
1041	1352
1042	1351
1043	1350
1044	1349
1045	1348
1046	1347
1047	1346
1048	1345
1209	1136
1210	1135
1211	1134
1212	1133
1213	1132
1214	1131
1215	1130
1216	1129
1153	1080
1154	1079
1155	1078
1156	1077
1157	1076
1158	1075
1159	1074
1160	1073
1281	1208
1282	1207
1283	1206
1284	1205
1285	1204
1286	1203
1287	1202
1288	1201
1233	1160
1234	1159
1235	1158
1236	1157
1237	1156
1238	1155
1239	1154
1240	1153
1065	1376
1066	1375
1067	1374
1068	1373
1069	1372
1070	1371
1071	1370
1072	1369
1257	1184
1258	1183
1259	1182
1260	1181
1261	1180
1262	1179
1263	1178
1264	1177
1353	1280
1354	1279
1355	1278
1356	1277
1357	1276
1358	1275
1359	1274
1360	1273
1225	1152
1226	1151
1227	1150
1228	1149
1229	1148
1230	1147
1231	1146
1232	1145
1145	1072
1146	1071
1147	1070
1148	1069
1149	1068
1150	1067
1151	1066
1152	1065
1057	1368
1058	1367
1059	1366
1060	1365
1061	1364
1062	1363
1063	1362
1064	1361
##bravo_command	2,1	2,19	p5_inverse
##bravo_command	1,11	1,9	p5_inverse
##bravo_command	2,5	2,15	p5_inverse
##bravo_command	1,16	2,6	p5_inverse
##bravo_command	2,23	1,22	p5_inverse
##bravo_command	2,11	2,9	p5_inverse
##bravo_command	1,17	1,3	p5_inverse
##bravo_command	2,17	2,3	p5_inverse
##bravo_command	2,18	1,4	p5_inverse
##bravo_command	2,9	2,11	p5_inverse
##bravo_command	1,14	2,8	p5_inverse
##bravo_command	1,15	1,5	p5_inverse
