#p7	p5
1201	1184
1202	1183
1203	1182
1204	1181
1205	1180
1206	1179
1207	1178
1208	1177
1041	1024
1042	1023
1043	1022
1044	1021
1045	1020
1046	1019
1047	1018
1048	1017
1241	1224
1242	1223
1243	1222
1244	1221
1245	1220
1246	1219
1247	1218
1248	1217
1217	1200
1218	1199
1219	1198
1220	1197
1221	1196
1222	1195
1223	1194
1224	1193
1369	1352
1370	1351
1371	1350
1372	1349
1373	1348
1374	1347
1375	1346
1376	1345
1193	1176
1194	1175
1195	1174
1196	1173
1197	1172
1198	1171
1199	1170
1200	1169
1161	1144
1162	1143
1163	1142
1164	1141
1165	1140
1166	1139
1167	1138
1168	1137
1289	1272
1290	1271
1291	1270
1292	1269
1293	1268
1294	1267
1295	1266
1296	1265
1273	1256
1274	1255
1275	1254
1276	1253
1277	1252
1278	1251
1279	1250
1280	1249
1113	1096
1114	1095
1115	1094
1116	1093
1117	1092
1118	1091
1119	1090
1120	1089
1153	1136
1154	1135
1155	1134
1156	1133
1157	1132
1158	1131
1159	1130
1160	1129
1017	1384
1018	1383
1019	1382
1020	1381
1021	1380
1022	1379
1023	1378
1024	1377
##bravo_command	2,3	2,3	p5_inverse
##bravo_command	1,11	2,20	p5_inverse
##bravo_command	2,13	1,18	p5_inverse
##bravo_command	2,7	1,24	p5_inverse
##bravo_command	2,22	1,9	p5_inverse
##bravo_command	2,1	2,5	p5_inverse
##bravo_command	1,18	2,13	p5_inverse
##bravo_command	2,2	1,6	p5_inverse
##bravo_command	2,21	1,10	p5_inverse
##bravo_command	1,6	2,2	p5_inverse
##bravo_command	1,16	2,15	p5_inverse
##bravo_command	1,5	1,1	p5_inverse
