#p7	p5
1305	1249
1306	1250
1307	1251
1308	1252
1309	1253
1310	1254
1311	1255
1312	1256
1297	1241
1298	1242
1299	1243
1300	1244
1301	1245
1302	1246
1303	1247
1304	1248
1209	1153
1210	1154
1211	1155
1212	1156
1213	1157
1214	1158
1215	1159
1216	1160
1225	1169
1226	1170
1227	1171
1228	1172
1229	1173
1230	1174
1231	1175
1232	1176
1033	1361
1034	1362
1035	1363
1036	1364
1037	1365
1038	1366
1039	1367
1040	1368
1121	1065
1122	1066
1123	1067
1124	1068
1125	1069
1126	1070
1127	1071
1128	1072
1273	1217
1274	1218
1275	1219
1276	1220
1277	1221
1278	1222
1279	1223
1280	1224
1177	1121
1178	1122
1179	1123
1180	1124
1181	1125
1182	1126
1183	1127
1184	1128
1369	1313
1370	1314
1371	1315
1372	1316
1373	1317
1374	1318
1375	1319
1376	1320
1129	1073
1130	1074
1131	1075
1132	1076
1133	1077
1134	1078
1135	1079
1136	1080
1009	1337
1010	1338
1011	1339
1012	1340
1013	1341
1014	1342
1015	1343
1016	1344
1065	1009
1066	1010
1067	1011
1068	1012
1069	1013
1070	1014
1071	1015
1072	1016
##bravo_command	2,6	2,15	p5_straight
##bravo_command	2,4	2,13	p5_straight
##bravo_command	2,5	1,16	p5_straight
##bravo_command	2,9	1,20	p5_straight
##bravo_command	1,9	2,20	p5_straight
##bravo_command	1,8	1,17	p5_straight
##bravo_command	2,21	2,7	p5_straight
##bravo_command	1,22	1,8	p5_straight
##bravo_command	2,22	2,8	p5_straight
##bravo_command	1,10	1,19	p5_straight
##bravo_command	1,3	2,14	p5_straight
##bravo_command	1,17	1,3	p5_straight
