#p7	p5
1065	1368
1066	1367
1067	1366
1068	1365
1069	1364
1070	1363
1071	1362
1072	1361
1217	1136
1218	1135
1219	1134
1220	1133
1221	1132
1222	1131
1223	1130
1224	1129
1321	1240
1322	1239
1323	1238
1324	1237
1325	1236
1326	1235
1327	1234
1328	1233
1257	1176
1258	1175
1259	1174
1260	1173
1261	1172
1262	1171
1263	1170
1264	1169
1377	1296
1378	1295
1379	1294
1380	1293
1381	1292
1382	1291
1383	1290
1384	1289
1329	1248
1330	1247
1331	1246
1332	1245
1333	1244
1334	1243
1335	1242
1336	1241
1097	1016
1098	1015
1099	1014
1100	1013
1101	1012
1102	1011
1103	1010
1104	1009
1161	1080
1162	1079
1163	1078
1164	1077
1165	1076
1166	1075
1167	1074
1168	1073
1009	1312
1010	1311
1011	1310
1012	1309
1013	1308
1014	1307
1015	1306
1016	1305
1113	1032
1114	1031
1115	1030
1116	1029
1117	1028
1118	1027
1119	1026
1120	1025
1121	1040
1122	1039
1123	1038
1124	1037
1125	1036
1126	1035
1127	1034
1128	1033
1049	1352
1050	1351
1051	1350
1052	1349
1053	1348
1054	1347
1055	1346
1056	1345
##bravo_command	1,17	1,5	p5_inverse
##bravo_command	2,7	2,15	p5_inverse
##bravo_command	2,10	1,14	p5_inverse
##bravo_command	2,17	2,5	p5_inverse
##bravo_command	2,24	1,23	p5_inverse
##bravo_command	2,12	1,12	p5_inverse
##bravo_command	1,2	2,22	p5_inverse
##bravo_command	1,18	2,6	p5_inverse
##bravo_command	1,3	1,19	p5_inverse
##bravo_command	1,6	2,18	p5_inverse
##bravo_command	1,8	2,16	p5_inverse
##bravo_command	1,13	1,9	p5_inverse
