#p7	p5
1033	1352
1034	1351
1035	1350
1036	1349
1037	1348
1038	1347
1039	1346
1040	1345
1089	1024
1090	1023
1091	1022
1092	1021
1093	1020
1094	1019
1095	1018
1096	1017
1361	1296
1362	1295
1363	1294
1364	1293
1365	1292
1366	1291
1367	1290
1368	1289
1113	1048
1114	1047
1115	1046
1116	1045
1117	1044
1118	1043
1119	1042
1120	1041
1273	1208
1274	1207
1275	1206
1276	1205
1277	1204
1278	1203
1279	1202
1280	1201
1305	1240
1306	1239
1307	1238
1308	1237
1309	1236
1310	1235
1311	1234
1312	1233
1281	1216
1282	1215
1283	1214
1284	1213
1285	1212
1286	1211
1287	1210
1288	1209
1185	1120
1186	1119
1187	1118
1188	1117
1189	1116
1190	1115
1191	1114
1192	1113
1337	1272
1338	1271
1339	1270
1340	1269
1341	1268
1342	1267
1343	1266
1344	1265
1081	1016
1082	1015
1083	1014
1084	1013
1085	1012
1086	1011
1087	1010
1088	1009
1289	1224
1290	1223
1291	1222
1292	1221
1293	1220
1294	1219
1295	1218
1296	1217
1249	1184
1250	1183
1251	1182
1252	1181
1253	1180
1254	1179
1255	1178
1256	1177
##bravo_command	1,9	1,9	p5_inverse
##bravo_command	1,23	2,20	p5_inverse
##bravo_command	2,20	1,23	p5_inverse
##bravo_command	1,6	2,14	p5_inverse
##bravo_command	2,21	1,22	p5_inverse
##bravo_command	2,6	1,14	p5_inverse
##bravo_command	2,23	1,20	p5_inverse
##bravo_command	1,24	2,19	p5_inverse
##bravo_command	2,14	1,6	p5_inverse
##bravo_command	1,21	2,22	p5_inverse
##bravo_command	2,2	1,18	p5_inverse
##bravo_command	2,15	2,3	p5_inverse
