#p7	p5
1329	1208
1330	1207
1331	1206
1332	1205
1333	1204
1334	1203
1335	1202
1336	1201
1377	1256
1378	1255
1379	1254
1380	1253
1381	1252
1382	1251
1383	1250
1384	1249
1137	1016
1138	1015
1139	1014
1140	1013
1141	1012
1142	1011
1143	1010
1144	1009
1209	1088
1210	1087
1211	1086
1212	1085
1213	1084
1214	1083
1215	1082
1216	1081
1065	1328
1066	1327
1067	1326
1068	1325
1069	1324
1070	1323
1071	1322
1072	1321
1001	1264
1002	1263
1003	1262
1004	1261
1005	1260
1006	1259
1007	1258
1008	1257
1193	1072
1194	1071
1195	1070
1196	1069
1197	1068
1198	1067
1199	1066
1200	1065
1185	1064
1186	1063
1187	1062
1188	1061
1189	1060
1190	1059
1191	1058
1192	1057
1281	1160
1282	1159
1283	1158
1284	1157
1285	1156
1286	1155
1287	1154
1288	1153
1361	1240
1362	1239
1363	1238
1364	1237
1365	1236
1366	1235
1367	1234
1368	1233
1121	1384
1122	1383
1123	1382
1124	1381
1125	1380
1126	1379
1127	1378
1128	1377
1129	1008
1130	1007
1131	1006
1132	1005
1133	1004
1134	1003
1135	1002
1136	1001
##bravo_command	2,12	1,22	p5_inverse
##bravo_command	2,24	1,10	p5_inverse
##bravo_command	1,12	2,22	p5_inverse
##bravo_command	2,5	2,4	p5_inverse
##bravo_command	1,17	1,15	p5_inverse
##bravo_command	1,1	1,8	p5_inverse
##bravo_command	2,1	2,8	p5_inverse
##bravo_command	1,24	2,10	p5_inverse
##bravo_command	2,23	2,9	p5_inverse
##bravo_command	2,20	1,14	p5_inverse
##bravo_command	1,8	1,1	p5_inverse
##bravo_command	1,10	2,24	p5_inverse
