#p7	p5
1177	1337
1178	1338
1179	1339
1180	1340
1181	1341
1182	1342
1183	1343
1184	1344
1369	1145
1370	1146
1371	1147
1372	1148
1373	1149
1374	1150
1375	1151
1376	1152
1305	1081
1306	1082
1307	1083
1308	1084
1309	1085
1310	1086
1311	1087
1312	1088
1217	1377
1218	1378
1219	1379
1220	1380
1221	1381
1222	1382
1223	1383
1224	1384
1313	1089
1314	1090
1315	1091
1316	1092
1317	1093
1318	1094
1319	1095
1320	1096
1153	1313
1154	1314
1155	1315
1156	1316
1157	1317
1158	1318
1159	1319
1160	1320
1353	1129
1354	1130
1355	1131
1356	1132
1357	1133
1358	1134
1359	1135
1360	1136
1057	1217
1058	1218
1059	1219
1060	1220
1061	1221
1062	1222
1063	1223
1064	1224
1361	1137
1362	1138
1363	1139
1364	1140
1365	1141
1366	1142
1367	1143
1368	1144
1265	1041
1266	1042
1267	1043
1268	1044
1269	1045
1270	1046
1271	1047
1272	1048
1337	1113
1338	1114
1339	1115
1340	1116
1341	1117
1342	1118
1343	1119
1344	1120
1257	1033
1258	1034
1259	1035
1260	1036
1261	1037
1262	1038
1263	1039
1264	1040
##bravo_command	1,22	2,14	p5_straight
##bravo_command	2,22	1,14	p5_straight
##bravo_command	2,6	1,21	p5_straight
##bravo_command	2,7	2,24	p5_straight
##bravo_command	2,8	1,23	p5_straight
##bravo_command	1,16	2,8	p5_straight
##bravo_command	2,18	1,10	p5_straight
##bravo_command	1,15	2,7	p5_straight
##bravo_command	2,20	1,12	p5_straight
##bravo_command	2,19	1,11	p5_straight
##bravo_command	2,14	1,6	p5_straight
##bravo_command	2,17	1,9	p5_straight
