#p7	p5
1169	1304
1170	1303
1171	1302
1172	1301
1173	1300
1174	1299
1175	1298
1176	1297
1105	1240
1106	1239
1107	1238
1108	1237
1109	1236
1110	1235
1111	1234
1112	1233
1249	1384
1250	1383
1251	1382
1252	1381
1253	1380
1254	1379
1255	1378
1256	1377
1009	1144
1010	1143
1011	1142
1012	1141
1013	1140
1014	1139
1015	1138
1016	1137
1241	1376
1242	1375
1243	1374
1244	1373
1245	1372
1246	1371
1247	1370
1248	1369
1225	1360
1226	1359
1227	1358
1228	1357
1229	1356
1230	1355
1231	1354
1232	1353
1265	1016
1266	1015
1267	1014
1268	1013
1269	1012
1270	1011
1271	1010
1272	1009
1369	1120
1370	1119
1371	1118
1372	1117
1373	1116
1374	1115
1375	1114
1376	1113
1361	1112
1362	1111
1363	1110
1364	1109
1365	1108
1366	1107
1367	1106
1368	1105
1305	1056
1306	1055
1307	1054
1308	1053
1309	1052
1310	1051
1311	1050
1312	1049
1049	1184
1050	1183
1051	1182
1052	1181
1053	1180
1054	1179
1055	1178
1056	1177
1353	1104
1354	1103
1355	1102
1356	1101
1357	1100
1358	1099
1359	1098
1360	1097
##bravo_command	1,20	1,21	p5_inverse
##bravo_command	1,4	1,14	p5_inverse
##bravo_command	2,15	1,1	p5_inverse
##bravo_command	1,3	2,13	p5_inverse
##bravo_command	2,13	1,3	p5_inverse
##bravo_command	2,9	1,7	p5_inverse
##bravo_command	2,19	2,22	p5_inverse
##bravo_command	2,22	2,19	p5_inverse
##bravo_command	2,20	2,21	p5_inverse
##bravo_command	2,6	2,12	p5_inverse
##bravo_command	1,13	2,3	p5_inverse
##bravo_command	2,18	2,23	p5_inverse
