#p7	p5
1257	1336
1258	1335
1259	1334
1260	1333
1261	1332
1262	1331
1263	1330
1264	1329
1289	1368
1290	1367
1291	1366
1292	1365
1293	1364
1294	1363
1295	1362
1296	1361
1321	1016
1322	1015
1323	1014
1324	1013
1325	1012
1326	1011
1327	1010
1328	1009
1249	1328
1250	1327
1251	1326
1252	1325
1253	1324
1254	1323
1255	1322
1256	1321
1049	1128
1050	1127
1051	1126
1052	1125
1053	1124
1054	1123
1055	1122
1056	1121
1185	1264
1186	1263
1187	1262
1188	1261
1189	1260
1190	1259
1191	1258
1192	1257
1145	1224
1146	1223
1147	1222
1148	1221
1149	1220
1150	1219
1151	1218
1152	1217
1025	1104
1026	1103
1027	1102
1028	1101
1029	1100
1030	1099
1031	1098
1032	1097
1297	1376
1298	1375
1299	1374
1300	1373
1301	1372
1302	1371
1303	1370
1304	1369
1361	1056
1362	1055
1363	1054
1364	1053
1365	1052
1366	1051
1367	1050
1368	1049
1073	1152
1074	1151
1075	1150
1076	1149
1077	1148
1078	1147
1079	1146
1080	1145
1305	1384
1306	1383
1307	1382
1308	1381
1309	1380
1310	1379
1311	1378
1312	1377
##bravo_command	2,17	1,13	p5_inverse
##bravo_command	2,2	1,5	p5_inverse
##bravo_command	2,10	2,22	p5_inverse
##bravo_command	2,15	1,15	p5_inverse
##bravo_command	1,13	2,17	p5_inverse
##bravo_command	1,24	1,8	p5_inverse
##bravo_command	1,14	1,18	p5_inverse
##bravo_command	1,7	2,23	p5_inverse
##bravo_command	2,4	1,3	p5_inverse
##bravo_command	2,20	2,12	p5_inverse
##bravo_command	1,19	2,11	p5_inverse
##bravo_command	2,6	1,1	p5_inverse
