#p7	p5
1089	1360
1090	1359
1091	1358
1092	1357
1093	1356
1094	1355
1095	1354
1096	1353
1225	1112
1226	1111
1227	1110
1228	1109
1229	1108
1230	1107
1231	1106
1232	1105
1001	1272
1002	1271
1003	1270
1004	1269
1005	1268
1006	1267
1007	1266
1008	1265
1329	1216
1330	1215
1331	1214
1332	1213
1333	1212
1334	1211
1335	1210
1336	1209
1009	1280
1010	1279
1011	1278
1012	1277
1013	1276
1014	1275
1015	1274
1016	1273
1305	1192
1306	1191
1307	1190
1308	1189
1309	1188
1310	1187
1311	1186
1312	1185
1321	1208
1322	1207
1323	1206
1324	1205
1325	1204
1326	1203
1327	1202
1328	1201
1201	1088
1202	1087
1203	1086
1204	1085
1205	1084
1206	1083
1207	1082
1208	1081
1217	1104
1218	1103
1219	1102
1220	1101
1221	1100
1222	1099
1223	1098
1224	1097
1033	1304
1034	1303
1035	1302
1036	1301
1037	1300
1038	1299
1039	1298
1040	1297
1113	1384
1114	1383
1115	1382
1116	1381
1117	1380
1118	1379
1119	1378
1120	1377
1209	1096
1210	1095
1211	1094
1212	1093
1213	1092
1214	1091
1215	1090
1216	1089
##bravo_command	1,23	1,7	p5_inverse
##bravo_command	2,9	2,21	p5_inverse
##bravo_command	1,1	1,6	p5_inverse
##bravo_command	2,12	1,20	p5_inverse
##bravo_command	1,3	1,4	p5_inverse
##bravo_command	2,6	2,1	p5_inverse
##bravo_command	2,10	1,22	p5_inverse
##bravo_command	2,3	2,4	p5_inverse
##bravo_command	2,7	2,23	p5_inverse
##bravo_command	1,9	1,21	p5_inverse
##bravo_command	1,6	1,1	p5_inverse
##bravo_command	2,5	2,2	p5_inverse
