#p7	p5
1001	1112
1002	1111
1003	1110
1004	1109
1005	1108
1006	1107
1007	1106
1008	1105
1185	1296
1186	1295
1187	1294
1188	1293
1189	1292
1190	1291
1191	1290
1192	1289
1281	1008
1282	1007
1283	1006
1284	1005
1285	1004
1286	1003
1287	1002
1288	1001
1297	1024
1298	1023
1299	1022
1300	1021
1301	1020
1302	1019
1303	1018
1304	1017
1145	1256
1146	1255
1147	1254
1148	1253
1149	1252
1150	1251
1151	1250
1152	1249
1025	1136
1026	1135
1027	1134
1028	1133
1029	1132
1030	1131
1031	1130
1032	1129
1121	1232
1122	1231
1123	1230
1124	1229
1125	1228
1126	1227
1127	1226
1128	1225
1065	1176
1066	1175
1067	1174
1068	1173
1069	1172
1070	1171
1071	1170
1072	1169
1305	1032
1306	1031
1307	1030
1308	1029
1309	1028
1310	1027
1311	1026
1312	1025
1201	1312
1202	1311
1203	1310
1204	1309
1205	1308
1206	1307
1207	1306
1208	1305
1193	1304
1194	1303
1195	1302
1196	1301
1197	1300
1198	1299
1199	1298
1200	1297
1217	1328
1218	1327
1219	1326
1220	1325
1221	1324
1222	1323
1223	1322
1224	1321
##bravo_command	1,1	2,21	p5_inverse
##bravo_command	1,24	1,23	p5_inverse
##bravo_command	2,23	2,24	p5_inverse
##bravo_command	2,4	2,20	p5_inverse
##bravo_command	1,14	1,10	p5_inverse
##bravo_command	1,7	2,15	p5_inverse
##bravo_command	1,8	1,16	p5_inverse
##bravo_command	1,17	2,5	p5_inverse
##bravo_command	2,6	2,18	p5_inverse
##bravo_command	2,3	1,19	p5_inverse
##bravo_command	2,1	1,21	p5_inverse
##bravo_command	2,7	1,15	p5_inverse
