#p7	p5
1049	1080
1050	1079
1051	1078
1052	1077
1053	1076
1054	1075
1055	1074
1056	1073
1305	1336
1306	1335
1307	1334
1308	1333
1309	1332
1310	1331
1311	1330
1312	1329
1217	1248
1218	1247
1219	1246
1220	1245
1221	1244
1222	1243
1223	1242
1224	1241
1097	1128
1098	1127
1099	1126
1100	1125
1101	1124
1102	1123
1103	1122
1104	1121
1073	1104
1074	1103
1075	1102
1076	1101
1077	1100
1078	1099
1079	1098
1080	1097
1377	1024
1378	1023
1379	1022
1380	1021
1381	1020
1382	1019
1383	1018
1384	1017
1145	1176
1146	1175
1147	1174
1148	1173
1149	1172
1150	1171
1151	1170
1152	1169
1249	1280
1250	1279
1251	1278
1252	1277
1253	1276
1254	1275
1255	1274
1256	1273
1361	1008
1362	1007
1363	1006
1364	1005
1365	1004
1366	1003
1367	1002
1368	1001
1209	1240
1210	1239
1211	1238
1212	1237
1213	1236
1214	1235
1215	1234
1216	1233
1153	1184
1154	1183
1155	1182
1156	1181
1157	1180
1158	1179
1159	1178
1160	1177
1289	1320
1290	1319
1291	1318
1292	1317
1293	1316
1294	1315
1295	1314
1296	1313
##bravo_command	1,13	2,6	p5_inverse
##bravo_command	2,6	1,13	p5_inverse
##bravo_command	2,7	1,12	p5_inverse
##bravo_command	1,2	2,17	p5_inverse
##bravo_command	1,19	2,23	p5_inverse
##bravo_command	2,24	2,20	p5_inverse
##bravo_command	1,14	2,5	p5_inverse
##bravo_command	2,15	1,4	p5_inverse
##bravo_command	2,20	2,24	p5_inverse
##bravo_command	2,5	1,14	p5_inverse
##bravo_command	1,16	2,3	p5_inverse
##bravo_command	2,2	1,17	p5_inverse
