#p7	p5
1305	1008
1306	1007
1307	1006
1308	1005
1309	1004
1310	1003
1311	1002
1312	1001
1089	1176
1090	1175
1091	1174
1092	1173
1093	1172
1094	1171
1095	1170
1096	1169
1001	1088
1002	1087
1003	1086
1004	1085
1005	1084
1006	1083
1007	1082
1008	1081
1041	1128
1042	1127
1043	1126
1044	1125
1045	1124
1046	1123
1047	1122
1048	1121
1257	1344
1258	1343
1259	1342
1260	1341
1261	1340
1262	1339
1263	1338
1264	1337
1241	1328
1242	1327
1243	1326
1244	1325
1245	1324
1246	1323
1247	1322
1248	1321
1177	1264
1178	1263
1179	1262
1180	1261
1181	1260
1182	1259
1183	1258
1184	1257
1057	1144
1058	1143
1059	1142
1060	1141
1061	1140
1062	1139
1063	1138
1064	1137
1249	1336
1250	1335
1251	1334
1252	1333
1253	1332
1254	1331
1255	1330
1256	1329
1297	1384
1298	1383
1299	1382
1300	1381
1301	1380
1302	1379
1303	1378
1304	1377
1337	1040
1338	1039
1339	1038
1340	1037
1341	1036
1342	1035
1343	1034
1344	1033
1265	1352
1266	1351
1267	1350
1268	1349
1269	1348
1270	1347
1271	1346
1272	1345
##bravo_command	2,6	2,24	p5_inverse
##bravo_command	1,23	2,5	p5_inverse
##bravo_command	1,1	2,4	p5_inverse
##bravo_command	1,11	2,17	p5_inverse
##bravo_command	2,17	1,11	p5_inverse
##bravo_command	2,13	1,15	p5_inverse
##bravo_command	1,22	1,8	p5_inverse
##bravo_command	1,15	2,13	p5_inverse
##bravo_command	2,15	1,13	p5_inverse
##bravo_command	2,4	1,1	p5_inverse
##bravo_command	2,14	2,16	p5_inverse
##bravo_command	2,19	1,9	p5_inverse
