#p7	p5
1041	1201
1042	1202
1043	1203
1044	1204
1045	1205
1046	1206
1047	1207
1048	1208
1049	1209
1050	1210
1051	1211
1052	1212
1053	1213
1054	1214
1055	1215
1056	1216
1009	1169
1010	1170
1011	1171
1012	1172
1013	1173
1014	1174
1015	1175
1016	1176
1121	1281
1122	1282
1123	1283
1124	1284
1125	1285
1126	1286
1127	1287
1128	1288
1113	1273
1114	1274
1115	1275
1116	1276
1117	1277
1118	1278
1119	1279
1120	1280
1137	1297
1138	1298
1139	1299
1140	1300
1141	1301
1142	1302
1143	1303
1144	1304
1209	1369
1210	1370
1211	1371
1212	1372
1213	1373
1214	1374
1215	1375
1216	1376
1225	1001
1226	1002
1227	1003
1228	1004
1229	1005
1230	1006
1231	1007
1232	1008
1073	1233
1074	1234
1075	1235
1076	1236
1077	1237
1078	1238
1079	1239
1080	1240
1329	1105
1330	1106
1331	1107
1332	1108
1333	1109
1334	1110
1335	1111
1336	1112
1065	1225
1066	1226
1067	1227
1068	1228
1069	1229
1070	1230
1071	1231
1072	1232
1297	1073
1298	1074
1299	1075
1300	1076
1301	1077
1302	1078
1303	1079
1304	1080
##bravo_command	1,11	2,3	p5_straight
##bravo_command	1,13	2,5	p5_straight
##bravo_command	1,3	1,20	p5_straight
##bravo_command	1,8	2,23	p5_straight
##bravo_command	1,6	2,21	p5_straight
##bravo_command	1,12	2,4	p5_straight
##bravo_command	2,5	2,22	p5_straight
##bravo_command	2,9	1,1	p5_straight
##bravo_command	1,19	2,11	p5_straight
##bravo_command	2,12	1,4	p5_straight
##bravo_command	1,17	2,9	p5_straight
##bravo_command	2,4	1,19	p5_straight
