#p7	p5
1161	1353
1162	1354
1163	1355
1164	1356
1165	1357
1166	1358
1167	1359
1168	1360
1153	1345
1154	1346
1155	1347
1156	1348
1157	1349
1158	1350
1159	1351
1160	1352
1217	1025
1218	1026
1219	1027
1220	1028
1221	1029
1222	1030
1223	1031
1224	1032
1193	1001
1194	1002
1195	1003
1196	1004
1197	1005
1198	1006
1199	1007
1200	1008
1233	1041
1234	1042
1235	1043
1236	1044
1237	1045
1238	1046
1239	1047
1240	1048
1201	1009
1202	1010
1203	1011
1204	1012
1205	1013
1206	1014
1207	1015
1208	1016
1281	1089
1282	1090
1283	1091
1284	1092
1285	1093
1286	1094
1287	1095
1288	1096
1073	1265
1074	1266
1075	1267
1076	1268
1077	1269
1078	1270
1079	1271
1080	1272
1321	1129
1322	1130
1323	1131
1324	1132
1325	1133
1326	1134
1327	1135
1328	1136
1345	1153
1346	1154
1347	1155
1348	1156
1349	1157
1350	1158
1351	1159
1352	1160
1273	1081
1274	1082
1275	1083
1276	1084
1277	1085
1278	1086
1279	1087
1280	1088
1289	1097
1290	1098
1291	1099
1292	1100
1293	1101
1294	1102
1295	1103
1296	1104
##bravo_command	1,18	2,18	p5_straight
##bravo_command	1,16	2,16	p5_straight
##bravo_command	2,7	1,7	p5_straight
##bravo_command	2,1	1,1	p5_straight
##bravo_command	2,11	1,11	p5_straight
##bravo_command	2,3	1,3	p5_straight
##bravo_command	2,23	1,23	p5_straight
##bravo_command	1,19	2,19	p5_straight
##bravo_command	2,10	1,10	p5_straight
##bravo_command	2,16	1,16	p5_straight
##bravo_command	2,21	1,21	p5_straight
##bravo_command	2,2	1,2	p5_straight
