#p7	p5
1361	1096
1362	1095
1363	1094
1364	1093
1365	1092
1366	1091
1367	1090
1368	1089
1057	1176
1058	1175
1059	1174
1060	1173
1061	1172
1062	1171
1063	1170
1064	1169
1145	1264
1146	1263
1147	1262
1148	1261
1149	1260
1150	1259
1151	1258
1152	1257
1097	1216
1098	1215
1099	1214
1100	1213
1101	1212
1102	1211
1103	1210
1104	1209
1041	1160
1042	1159
1043	1158
1044	1157
1045	1156
1046	1155
1047	1154
1048	1153
1049	1168
1050	1167
1051	1166
1052	1165
1053	1164
1054	1163
1055	1162
1056	1161
1377	1112
1378	1111
1379	1110
1380	1109
1381	1108
1382	1107
1383	1106
1384	1105
1009	1128
1010	1127
1011	1126
1012	1125
1013	1124
1014	1123
1015	1122
1016	1121
1153	1272
1154	1271
1155	1270
1156	1269
1157	1268
1158	1267
1159	1266
1160	1265
1161	1280
1162	1279
1163	1278
1164	1277
1165	1276
1166	1275
1167	1274
1168	1273
1337	1072
1338	1071
1339	1070
1340	1069
1341	1068
1342	1067
1343	1066
1344	1065
1257	1376
1258	1375
1259	1374
1260	1373
1261	1372
1262	1371
1263	1370
1264	1369
##bravo_command	2,20	2,2	p5_inverse
##bravo_command	1,15	2,5	p5_inverse
##bravo_command	1,14	1,8	p5_inverse
##bravo_command	1,2	1,20	p5_inverse
##bravo_command	1,11	2,9	p5_inverse
##bravo_command	1,13	2,7	p5_inverse
##bravo_command	2,24	2,21	p5_inverse
##bravo_command	1,3	2,17	p5_inverse
##bravo_command	1,16	1,6	p5_inverse
##bravo_command	1,18	1,4	p5_inverse
##bravo_command	2,14	2,8	p5_inverse
##bravo_command	2,17	1,3	p5_inverse
