#p7	p5
1209	1352
1210	1351
1211	1350
1212	1349
1213	1348
1214	1347
1215	1346
1216	1345
1265	1024
1266	1023
1267	1022
1268	1021
1269	1020
1270	1019
1271	1018
1272	1017
1201	1344
1202	1343
1203	1342
1204	1341
1205	1340
1206	1339
1207	1338
1208	1337
1137	1280
1138	1279
1139	1278
1140	1277
1141	1276
1142	1275
1143	1274
1144	1273
1241	1384
1242	1383
1243	1382
1244	1381
1245	1380
1246	1379
1247	1378
1248	1377
1161	1304
1162	1303
1163	1302
1164	1301
1165	1300
1166	1299
1167	1298
1168	1297
1057	1200
1058	1199
1059	1198
1060	1197
1061	1196
1062	1195
1063	1194
1064	1193
1097	1240
1098	1239
1099	1238
1100	1237
1101	1236
1102	1235
1103	1234
1104	1233
1273	1032
1274	1031
1275	1030
1276	1029
1277	1028
1278	1027
1279	1026
1280	1025
1153	1296
1154	1295
1155	1294
1156	1293
1157	1292
1158	1291
1159	1290
1160	1289
1329	1088
1330	1087
1331	1086
1332	1085
1333	1084
1334	1083
1335	1082
1336	1081
1113	1256
1114	1255
1115	1254
1116	1253
1117	1252
1118	1251
1119	1250
1120	1249
##bravo_command	2,5	1,9	p5_inverse
##bravo_command	2,19	2,20	p5_inverse
##bravo_command	2,3	1,11	p5_inverse
##bravo_command	1,12	1,4	p5_inverse
##bravo_command	2,13	1,1	p5_inverse
##bravo_command	1,18	1,21	p5_inverse
##bravo_command	1,15	1,24	p5_inverse
##bravo_command	1,2	1,14	p5_inverse
##bravo_command	2,21	2,18	p5_inverse
##bravo_command	1,16	1,23	p5_inverse
##bravo_command	2,12	2,4	p5_inverse
##bravo_command	1,6	1,10	p5_inverse
