#p7	p5
1313	1376
1314	1375
1315	1374
1316	1373
1317	1372
1318	1371
1319	1370
1320	1369
1281	1344
1282	1343
1283	1342
1284	1341
1285	1340
1286	1339
1287	1338
1288	1337
1225	1288
1226	1287
1227	1286
1228	1285
1229	1284
1230	1283
1231	1282
1232	1281
1177	1240
1178	1239
1179	1238
1180	1237
1181	1236
1182	1235
1183	1234
1184	1233
1017	1080
1018	1079
1019	1078
1020	1077
1021	1076
1022	1075
1023	1074
1024	1073
1065	1128
1066	1127
1067	1126
1068	1125
1069	1124
1070	1123
1071	1122
1072	1121
1305	1368
1306	1367
1307	1366
1308	1365
1309	1364
1310	1363
1311	1362
1312	1361
1209	1272
1210	1271
1211	1270
1212	1269
1213	1268
1214	1267
1215	1266
1216	1265
1033	1096
1034	1095
1035	1094
1036	1093
1037	1092
1038	1091
1039	1090
1040	1089
1217	1280
1218	1279
1219	1278
1220	1277
1221	1276
1222	1275
1223	1274
1224	1273
1353	1032
1354	1031
1355	1030
1356	1029
1357	1028
1358	1027
1359	1026
1360	1025
1089	1152
1090	1151
1091	1150
1092	1149
1093	1148
1094	1147
1095	1146
1096	1145
##bravo_command	2,8	1,3	p5_inverse
##bravo_command	2,23	1,11	p5_inverse
##bravo_command	2,9	1,2	p5_inverse
##bravo_command	1,22	1,14	p5_inverse
##bravo_command	1,5	2,6	p5_inverse
##bravo_command	1,17	2,17	p5_inverse
##bravo_command	2,6	1,5	p5_inverse
##bravo_command	2,5	1,6	p5_inverse
##bravo_command	1,9	2,2	p5_inverse
##bravo_command	2,7	1,4	p5_inverse
##bravo_command	2,18	2,18	p5_inverse
##bravo_command	1,23	2,11	p5_inverse
