#p7	p5
1185	1256
1186	1255
1187	1254
1188	1253
1189	1252
1190	1251
1191	1250
1192	1249
1305	1376
1306	1375
1307	1374
1308	1373
1309	1372
1310	1371
1311	1370
1312	1369
1297	1368
1298	1367
1299	1366
1300	1365
1301	1364
1302	1363
1303	1362
1304	1361
1169	1240
1170	1239
1171	1238
1172	1237
1173	1236
1174	1235
1175	1234
1176	1233
1137	1208
1138	1207
1139	1206
1140	1205
1141	1204
1142	1203
1143	1202
1144	1201
1313	1384
1314	1383
1315	1382
1316	1381
1317	1380
1318	1379
1319	1378
1320	1377
1217	1288
1218	1287
1219	1286
1220	1285
1221	1284
1222	1283
1223	1282
1224	1281
1049	1120
1050	1119
1051	1118
1052	1117
1053	1116
1054	1115
1055	1114
1056	1113
1321	1008
1322	1007
1323	1006
1324	1005
1325	1004
1326	1003
1327	1002
1328	1001
1009	1080
1010	1079
1011	1078
1012	1077
1013	1076
1014	1075
1015	1074
1016	1073
1209	1280
1210	1279
1211	1278
1212	1277
1213	1276
1214	1275
1215	1274
1216	1273
1121	1192
1122	1191
1123	1190
1124	1189
1125	1188
1126	1187
1127	1186
1128	1185
##bravo_command	1,24	1,10	p5_inverse
##bravo_command	2,6	1,3	p5_inverse
##bravo_command	2,4	1,5	p5_inverse
##bravo_command	1,20	1,14	p5_inverse
##bravo_command	1,12	1,22	p5_inverse
##bravo_command	2,8	1,1	p5_inverse
##bravo_command	2,7	1,2	p5_inverse
##bravo_command	1,13	2,19	p5_inverse
##bravo_command	2,10	2,24	p5_inverse
##bravo_command	1,3	2,6	p5_inverse
##bravo_command	2,5	1,4	p5_inverse
##bravo_command	1,8	2,1	p5_inverse
