#p7	p5
1257	1224
1258	1223
1259	1222
1260	1221
1261	1220
1262	1219
1263	1218
1264	1217
1201	1168
1202	1167
1203	1166
1204	1165
1205	1164
1206	1163
1207	1162
1208	1161
1097	1064
1098	1063
1099	1062
1100	1061
1101	1060
1102	1059
1103	1058
1104	1057
1273	1240
1274	1239
1275	1238
1276	1237
1277	1236
1278	1235
1279	1234
1280	1233
1057	1024
1058	1023
1059	1022
1060	1021
1061	1020
1062	1019
1063	1018
1064	1017
1353	1320
1354	1319
1355	1318
1356	1317
1357	1316
1358	1315
1359	1314
1360	1313
1185	1152
1186	1151
1187	1150
1188	1149
1189	1148
1190	1147
1191	1146
1192	1145
1313	1280
1314	1279
1315	1278
1316	1277
1317	1276
1318	1275
1319	1274
1320	1273
1049	1016
1050	1015
1051	1014
1052	1013
1053	1012
1054	1011
1055	1010
1056	1009
1225	1192
1226	1191
1227	1190
1228	1189
1229	1188
1230	1187
1231	1186
1232	1185
1209	1176
1210	1175
1211	1174
1212	1173
1213	1172
1214	1171
1215	1170
1216	1169
1041	1008
1042	1007
1043	1006
1044	1005
1045	1004
1046	1003
1047	1002
1048	1001
##bravo_command	2,17	1,18	p5_inverse
##bravo_command	2,3	2,7	p5_inverse
##bravo_command	1,2	2,10	p5_inverse
##bravo_command	2,21	1,14	p5_inverse
##bravo_command	1,15	2,20	p5_inverse
##bravo_command	2,18	1,17	p5_inverse
##bravo_command	1,24	2,11	p5_inverse
##bravo_command	2,8	1,4	p5_inverse
##bravo_command	1,13	2,22	p5_inverse
##bravo_command	2,9	2,1	p5_inverse
##bravo_command	2,5	2,5	p5_inverse
##bravo_command	1,11	2,24	p5_inverse
