#p7	p5
1041	1313
1042	1314
1043	1315
1044	1316
1045	1317
1046	1318
1047	1319
1048	1320
1329	1217
1330	1218
1331	1219
1332	1220
1333	1221
1334	1222
1335	1223
1336	1224
1185	1073
1186	1074
1187	1075
1188	1076
1189	1077
1190	1078
1191	1079
1192	1080
1305	1193
1306	1194
1307	1195
1308	1196
1309	1197
1310	1198
1311	1199
1312	1200
1081	1353
1082	1354
1083	1355
1084	1356
1085	1357
1086	1358
1087	1359
1088	1360
1121	1009
1122	1010
1123	1011
1124	1012
1125	1013
1126	1014
1127	1015
1128	1016
1361	1249
1362	1250
1363	1251
1364	1252
1365	1253
1366	1254
1367	1255
1368	1256
1153	1041
1154	1042
1155	1043
1156	1044
1157	1045
1158	1046
1159	1047
1160	1048
1193	1081
1194	1082
1195	1083
1196	1084
1197	1085
1198	1086
1199	1087
1200	1088
1257	1145
1258	1146
1259	1147
1260	1148
1261	1149
1262	1150
1263	1151
1264	1152
1161	1049
1162	1050
1163	1051
1164	1052
1165	1053
1166	1054
1167	1055
1168	1056
1089	1361
1090	1362
1091	1363
1092	1364
1093	1365
1094	1366
1095	1367
1096	1368
##bravo_command	1,11	2,8	p5_straight
##bravo_command	2,12	2,7	p5_straight
##bravo_command	1,24	1,19	p5_straight
##bravo_command	2,6	2,1	p5_straight
##bravo_command	1,21	2,18	p5_straight
##bravo_command	1,8	1,3	p5_straight
##bravo_command	2,20	2,15	p5_straight
##bravo_command	1,16	1,11	p5_straight
##bravo_command	2,1	1,21	p5_straight
##bravo_command	2,17	1,14	p5_straight
##bravo_command	1,18	1,13	p5_straight
##bravo_command	1,23	2,20	p5_straight
