#p7	p5
1097	1144
1098	1143
1099	1142
1100	1141
1101	1140
1102	1139
1103	1138
1104	1137
1305	1352
1306	1351
1307	1350
1308	1349
1309	1348
1310	1347
1311	1346
1312	1345
1257	1304
1258	1303
1259	1302
1260	1301
1261	1300
1262	1299
1263	1298
1264	1297
1313	1360
1314	1359
1315	1358
1316	1357
1317	1356
1318	1355
1319	1354
1320	1353
1041	1088
1042	1087
1043	1086
1044	1085
1045	1084
1046	1083
1047	1082
1048	1081
1177	1224
1178	1223
1179	1222
1180	1221
1181	1220
1182	1219
1183	1218
1184	1217
1105	1152
1106	1151
1107	1150
1108	1149
1109	1148
1110	1147
1111	1146
1112	1145
1337	1384
1338	1383
1339	1382
1340	1381
1341	1380
1342	1379
1343	1378
1344	1377
1089	1136
1090	1135
1091	1134
1092	1133
1093	1132
1094	1131
1095	1130
1096	1129
1345	1008
1346	1007
1347	1006
1348	1005
1349	1004
1350	1003
1351	1002
1352	1001
1369	1032
1370	1031
1371	1030
1372	1029
1373	1028
1374	1027
1375	1026
1376	1025
1321	1368
1322	1367
1323	1366
1324	1365
1325	1364
1326	1363
1327	1362
1328	1361
##bravo_command	1,2	2,13	p5_inverse
##bravo_command	2,6	1,9	p5_inverse
##bravo_command	2,17	1,21	p5_inverse
##bravo_command	2,8	1,7	p5_inverse
##bravo_command	1,11	2,4	p5_inverse
##bravo_command	1,22	1,18	p5_inverse
##bravo_command	1,4	2,11	p5_inverse
##bravo_command	2,14	1,1	p5_inverse
##bravo_command	1,23	2,15	p5_inverse
##bravo_command	2,16	2,24	p5_inverse
##bravo_command	2,22	2,18	p5_inverse
##bravo_command	2,10	1,5	p5_inverse
