#p7	p5
1217	1337
1218	1338
1219	1339
1220	1340
1221	1341
1222	1342
1223	1343
1224	1344
1345	1081
1346	1082
1347	1083
1348	1084
1349	1085
1350	1086
1351	1087
1352	1088
1025	1145
1026	1146
1027	1147
1028	1148
1029	1149
1030	1150
1031	1151
1032	1152
1177	1297
1178	1298
1179	1299
1180	1300
1181	1301
1182	1302
1183	1303
1184	1304
1033	1153
1034	1154
1035	1155
1036	1156
1037	1157
1038	1158
1039	1159
1040	1160
1241	1361
1242	1362
1243	1363
1244	1364
1245	1365
1246	1366
1247	1367
1248	1368
1209	1329
1210	1330
1211	1331
1212	1332
1213	1333
1214	1334
1215	1335
1216	1336
1305	1041
1306	1042
1307	1043
1308	1044
1309	1045
1310	1046
1311	1047
1312	1048
1377	1113
1378	1114
1379	1115
1380	1116
1381	1117
1382	1118
1383	1119
1384	1120
1041	1161
1042	1162
1043	1163
1044	1164
1045	1165
1046	1166
1047	1167
1048	1168
1137	1257
1138	1258
1139	1259
1140	1260
1141	1261
1142	1262
1143	1263
1144	1264
1369	1105
1370	1106
1371	1107
1372	1108
1373	1109
1374	1110
1375	1111
1376	1112
##bravo_command	2,7	2,14	p5_straight
##bravo_command	2,16	1,21	p5_straight
##bravo_command	1,7	1,14	p5_straight
##bravo_command	1,22	2,4	p5_straight
##bravo_command	1,9	1,16	p5_straight
##bravo_command	2,13	2,20	p5_straight
##bravo_command	2,5	2,12	p5_straight
##bravo_command	2,6	1,11	p5_straight
##bravo_command	2,24	1,6	p5_straight
##bravo_command	1,11	1,18	p5_straight
##bravo_command	1,12	2,17	p5_straight
##bravo_command	2,22	1,4	p5_straight
