#p7	p5
1353	1057
1354	1058
1355	1059
1356	1060
1357	1061
1358	1062
1359	1063
1360	1064
1009	1097
1010	1098
1011	1099
1012	1100
1013	1101
1014	1102
1015	1103
1016	1104
1177	1265
1178	1266
1179	1267
1180	1268
1181	1269
1182	1270
1183	1271
1184	1272
1001	1089
1002	1090
1003	1091
1004	1092
1005	1093
1006	1094
1007	1095
1008	1096
1201	1289
1202	1290
1203	1291
1204	1292
1205	1293
1206	1294
1207	1295
1208	1296
1073	1161
1074	1162
1075	1163
1076	1164
1077	1165
1078	1166
1079	1167
1080	1168
1329	1033
1330	1034
1331	1035
1332	1036
1333	1037
1334	1038
1335	1039
1336	1040
1025	1113
1026	1114
1027	1115
1028	1116
1029	1117
1030	1118
1031	1119
1032	1120
1081	1169
1082	1170
1083	1171
1084	1172
1085	1173
1086	1174
1087	1175
1088	1176
1281	1369
1282	1370
1283	1371
1284	1372
1285	1373
1286	1374
1287	1375
1288	1376
1193	1281
1194	1282
1195	1283
1196	1284
1197	1285
1198	1286
1199	1287
1200	1288
1361	1065
1362	1066
1363	1067
1364	1068
1365	1069
1366	1070
1367	1071
1368	1072
##bravo_command	2,18	1,15	p5_straight
##bravo_command	1,3	1,2	p5_straight
##bravo_command	1,22	2,19	p5_straight
##bravo_command	1,1	1,23	p5_straight
##bravo_command	2,3	2,2	p5_straight
##bravo_command	1,19	1,18	p5_straight
##bravo_command	2,12	1,9	p5_straight
##bravo_command	1,7	1,6	p5_straight
##bravo_command	1,21	1,20	p5_straight
##bravo_command	2,23	2,22	p5_straight
##bravo_command	2,1	2,23	p5_straight
##bravo_command	2,20	1,17	p5_straight
