#p7	p5
1145	1225
1146	1226
1147	1227
1148	1228
1149	1229
1150	1230
1151	1231
1152	1232
1209	1289
1210	1290
1211	1291
1212	1292
1213	1293
1214	1294
1215	1295
1216	1296
1369	1065
1370	1066
1371	1067
1372	1068
1373	1069
1374	1070
1375	1071
1376	1072
1097	1177
1098	1178
1099	1179
1100	1180
1101	1181
1102	1182
1103	1183
1104	1184
1081	1161
1082	1162
1083	1163
1084	1164
1085	1165
1086	1166
1087	1167
1088	1168
1345	1041
1346	1042
1347	1043
1348	1044
1349	1045
1350	1046
1351	1047
1352	1048
1009	1089
1010	1090
1011	1091
1012	1092
1013	1093
1014	1094
1015	1095
1016	1096
1329	1025
1330	1026
1331	1027
1332	1028
1333	1029
1334	1030
1335	1031
1336	1032
1193	1273
1194	1274
1195	1275
1196	1276
1197	1277
1198	1278
1199	1279
1200	1280
1353	1049
1354	1050
1355	1051
1356	1052
1357	1053
1358	1054
1359	1055
1360	1056
1017	1097
1018	1098
1019	1099
1020	1100
1021	1101
1022	1102
1023	1103
1024	1104
1225	1305
1226	1306
1227	1307
1228	1308
1229	1309
1230	1310
1231	1311
1232	1312
##bravo_command	1,14	2,9	p5_straight
##bravo_command	2,5	2,2	p5_straight
##bravo_command	2,22	1,17	p5_straight
##bravo_command	1,2	1,22	p5_straight
##bravo_command	1,21	1,18	p5_straight
##bravo_command	2,16	1,11	p5_straight
##bravo_command	1,3	1,23	p5_straight
##bravo_command	2,12	1,7	p5_straight
##bravo_command	2,1	2,21	p5_straight
##bravo_command	2,18	1,13	p5_straight
##bravo_command	1,5	1,2	p5_straight
##bravo_command	2,9	2,6	p5_straight
