#p7	p5
1353	1121
1354	1122
1355	1123
1356	1124
1357	1125
1358	1126
1359	1127
1360	1128
1297	1065
1298	1066
1299	1067
1300	1068
1301	1069
1302	1070
1303	1071
1304	1072
1177	1329
1178	1330
1179	1331
1180	1332
1181	1333
1182	1334
1183	1335
1184	1336
1369	1137
1370	1138
1371	1139
1372	1140
1373	1141
1374	1142
1375	1143
1376	1144
1193	1345
1194	1346
1195	1347
1196	1348
1197	1349
1198	1350
1199	1351
1200	1352
1129	1281
1130	1282
1131	1283
1132	1284
1133	1285
1134	1286
1135	1287
1136	1288
1225	1377
1226	1378
1227	1379
1228	1380
1229	1381
1230	1382
1231	1383
1232	1384
1201	1353
1202	1354
1203	1355
1204	1356
1205	1357
1206	1358
1207	1359
1208	1360
1041	1193
1042	1194
1043	1195
1044	1196
1045	1197
1046	1198
1047	1199
1048	1200
1057	1209
1058	1210
1059	1211
1060	1212
1061	1213
1062	1214
1063	1215
1064	1216
1337	1105
1338	1106
1339	1107
1340	1108
1341	1109
1342	1110
1343	1111
1344	1112
1289	1057
1290	1058
1291	1059
1292	1060
1293	1061
1294	1062
1295	1063
1296	1064
##bravo_command	2,18	1,8	p5_straight
##bravo_command	2,4	1,17	p5_straight
##bravo_command	1,22	2,12	p5_straight
##bravo_command	2,22	1,12	p5_straight
##bravo_command	2,1	2,16	p5_straight
##bravo_command	1,10	2,23	p5_straight
##bravo_command	2,9	2,24	p5_straight
##bravo_command	2,3	2,18	p5_straight
##bravo_command	1,11	2,1	p5_straight
##bravo_command	1,15	2,5	p5_straight
##bravo_command	2,14	1,4	p5_straight
##bravo_command	2,2	1,15	p5_straight
