#p7	p5
1065	1361
1066	1362
1067	1363
1068	1364
1069	1365
1070	1366
1071	1367
1072	1368
1217	1129
1218	1130
1219	1131
1220	1132
1221	1133
1222	1134
1223	1135
1224	1136
1321	1233
1322	1234
1323	1235
1324	1236
1325	1237
1326	1238
1327	1239
1328	1240
1257	1169
1258	1170
1259	1171
1260	1172
1261	1173
1262	1174
1263	1175
1264	1176
1377	1289
1378	1290
1379	1291
1380	1292
1381	1293
1382	1294
1383	1295
1384	1296
1329	1241
1330	1242
1331	1243
1332	1244
1333	1245
1334	1246
1335	1247
1336	1248
1097	1009
1098	1010
1099	1011
1100	1012
1101	1013
1102	1014
1103	1015
1104	1016
1161	1073
1162	1074
1163	1075
1164	1076
1165	1077
1166	1078
1167	1079
1168	1080
1009	1305
1010	1306
1011	1307
1012	1308
1013	1309
1014	1310
1015	1311
1016	1312
1113	1025
1114	1026
1115	1027
1116	1028
1117	1029
1118	1030
1119	1031
1120	1032
1121	1033
1122	1034
1123	1035
1124	1036
1125	1037
1126	1038
1127	1039
1128	1040
1049	1345
1050	1346
1051	1347
1052	1348
1053	1349
1054	1350
1055	1351
1056	1352
##bravo_command	1,17	2,20	p5_straight
##bravo_command	2,7	1,10	p5_straight
##bravo_command	2,10	2,11	p5_straight
##bravo_command	2,17	1,20	p5_straight
##bravo_command	2,24	2,2	p5_straight
##bravo_command	2,12	2,13	p5_straight
##bravo_command	1,2	1,3	p5_straight
##bravo_command	1,18	1,19	p5_straight
##bravo_command	1,3	2,6	p5_straight
##bravo_command	1,6	1,7	p5_straight
##bravo_command	1,8	1,9	p5_straight
##bravo_command	1,13	2,16	p5_straight
