#p7	p5
1129	1096
1130	1095
1131	1094
1132	1093
1133	1092
1134	1091
1135	1090
1136	1089
1153	1120
1154	1119
1155	1118
1156	1117
1157	1116
1158	1115
1159	1114
1160	1113
1249	1216
1250	1215
1251	1214
1252	1213
1253	1212
1254	1211
1255	1210
1256	1209
1193	1160
1194	1159
1195	1158
1196	1157
1197	1156
1198	1155
1199	1154
1200	1153
1089	1056
1090	1055
1091	1054
1092	1053
1093	1052
1094	1051
1095	1050
1096	1049
1137	1104
1138	1103
1139	1102
1140	1101
1141	1100
1142	1099
1143	1098
1144	1097
1329	1296
1330	1295
1331	1294
1332	1293
1333	1292
1334	1291
1335	1290
1336	1289
1177	1144
1178	1143
1179	1142
1180	1141
1181	1140
1182	1139
1183	1138
1184	1137
1233	1200
1234	1199
1235	1198
1236	1197
1237	1196
1238	1195
1239	1194
1240	1193
1345	1312
1346	1311
1347	1310
1348	1309
1349	1308
1350	1307
1351	1306
1352	1305
1361	1328
1362	1327
1363	1326
1364	1325
1365	1324
1366	1323
1367	1322
1368	1321
1009	1360
1010	1359
1011	1358
1012	1357
1013	1356
1014	1355
1015	1354
1016	1353
##bravo_command	1,10	2,2	p5_inverse
##bravo_command	1,16	2,19	p5_inverse
##bravo_command	2,15	1,20	p5_inverse
##bravo_command	2,1	2,9	p5_inverse
##bravo_command	1,23	2,12	p5_inverse
##bravo_command	1,12	2,23	p5_inverse
##bravo_command	2,12	1,23	p5_inverse
##bravo_command	1,22	2,13	p5_inverse
##bravo_command	2,11	1,24	p5_inverse
##bravo_command	2,16	1,19	p5_inverse
##bravo_command	2,20	1,15	p5_inverse
##bravo_command	1,3	1,7	p5_inverse
