#p7	p5
1289	1257
1290	1258
1291	1259
1292	1260
1293	1261
1294	1262
1295	1263
1296	1264
1145	1113
1146	1114
1147	1115
1148	1116
1149	1117
1150	1118
1151	1119
1152	1120
1257	1225
1258	1226
1259	1227
1260	1228
1261	1229
1262	1230
1263	1231
1264	1232
1233	1201
1234	1202
1235	1203
1236	1204
1237	1205
1238	1206
1239	1207
1240	1208
1121	1089
1122	1090
1123	1091
1124	1092
1125	1093
1126	1094
1127	1095
1128	1096
1249	1217
1250	1218
1251	1219
1252	1220
1253	1221
1254	1222
1255	1223
1256	1224
1129	1097
1130	1098
1131	1099
1132	1100
1133	1101
1134	1102
1135	1103
1136	1104
1073	1041
1074	1042
1075	1043
1076	1044
1077	1045
1078	1046
1079	1047
1080	1048
1345	1313
1346	1314
1347	1315
1348	1316
1349	1317
1350	1318
1351	1319
1352	1320
1377	1345
1378	1346
1379	1347
1380	1348
1381	1349
1382	1350
1383	1351
1384	1352
1353	1321
1354	1322
1355	1323
1356	1324
1357	1325
1358	1326
1359	1327
1360	1328
1329	1297
1330	1298
1331	1299
1332	1300
1333	1301
1334	1302
1335	1303
1336	1304
##bravo_command	2,2	2,17	p5_straight
##bravo_command	1,14	1,6	p5_straight
##bravo_command	2,17	2,9	p5_straight
##bravo_command	2,11	2,3	p5_straight
##bravo_command	1,8	1,23	p5_straight
##bravo_command	2,15	2,7	p5_straight
##bravo_command	1,10	1,2	p5_straight
##bravo_command	1,19	1,11	p5_straight
##bravo_command	2,16	2,8	p5_straight
##bravo_command	2,24	2,16	p5_straight
##bravo_command	2,18	2,10	p5_straight
##bravo_command	2,12	2,4	p5_straight
