#p7	p5
1353	1216
1354	1215
1355	1214
1356	1213
1357	1212
1358	1211
1359	1210
1360	1209
1009	1256
1010	1255
1011	1254
1012	1253
1013	1252
1014	1251
1015	1250
1016	1249
1241	1104
1242	1103
1243	1102
1244	1101
1245	1100
1246	1099
1247	1098
1248	1097
1025	1272
1026	1271
1027	1270
1028	1269
1029	1268
1030	1267
1031	1266
1032	1265
1185	1048
1186	1047
1187	1046
1188	1045
1189	1044
1190	1043
1191	1042
1192	1041
1201	1064
1202	1063
1203	1062
1204	1061
1205	1060
1206	1059
1207	1058
1208	1057
1089	1336
1090	1335
1091	1334
1092	1333
1093	1332
1094	1331
1095	1330
1096	1329
1369	1232
1370	1231
1371	1230
1372	1229
1373	1228
1374	1227
1375	1226
1376	1225
1001	1248
1002	1247
1003	1246
1004	1245
1005	1244
1006	1243
1007	1242
1008	1241
1033	1280
1034	1279
1035	1278
1036	1277
1037	1276
1038	1275
1039	1274
1040	1273
1257	1120
1258	1119
1259	1118
1260	1117
1261	1116
1262	1115
1263	1114
1264	1113
1377	1240
1378	1239
1379	1238
1380	1237
1381	1236
1382	1235
1383	1234
1384	1233
##bravo_command	2,18	1,20	p5_inverse
##bravo_command	1,3	1,10	p5_inverse
##bravo_command	2,13	2,23	p5_inverse
##bravo_command	1,7	1,6	p5_inverse
##bravo_command	1,24	2,14	p5_inverse
##bravo_command	2,3	2,10	p5_inverse
##bravo_command	1,23	1,13	p5_inverse
##bravo_command	2,22	1,16	p5_inverse
##bravo_command	1,1	1,12	p5_inverse
##bravo_command	1,9	1,4	p5_inverse
##bravo_command	2,17	2,19	p5_inverse
##bravo_command	2,24	1,14	p5_inverse
