#p7	p5
1305	1256
1306	1255
1307	1254
1308	1253
1309	1252
1310	1251
1311	1250
1312	1249
1297	1248
1298	1247
1299	1246
1300	1245
1301	1244
1302	1243
1303	1242
1304	1241
1209	1160
1210	1159
1211	1158
1212	1157
1213	1156
1214	1155
1215	1154
1216	1153
1225	1176
1226	1175
1227	1174
1228	1173
1229	1172
1230	1171
1231	1170
1232	1169
1033	1368
1034	1367
1035	1366
1036	1365
1037	1364
1038	1363
1039	1362
1040	1361
1121	1072
1122	1071
1123	1070
1124	1069
1125	1068
1126	1067
1127	1066
1128	1065
1273	1224
1274	1223
1275	1222
1276	1221
1277	1220
1278	1219
1279	1218
1280	1217
1177	1128
1178	1127
1179	1126
1180	1125
1181	1124
1182	1123
1183	1122
1184	1121
1369	1320
1370	1319
1371	1318
1372	1317
1373	1316
1374	1315
1375	1314
1376	1313
1129	1080
1130	1079
1131	1078
1132	1077
1133	1076
1134	1075
1135	1074
1136	1073
1009	1344
1010	1343
1011	1342
1012	1341
1013	1340
1014	1339
1015	1338
1016	1337
1065	1016
1066	1015
1067	1014
1068	1013
1069	1012
1070	1011
1071	1010
1072	1009
##bravo_command	2,6	1,10	p5_inverse
##bravo_command	2,4	1,12	p5_inverse
##bravo_command	2,5	2,9	p5_inverse
##bravo_command	2,9	2,5	p5_inverse
##bravo_command	1,9	1,5	p5_inverse
##bravo_command	1,8	2,8	p5_inverse
##bravo_command	2,21	1,18	p5_inverse
##bravo_command	1,22	2,17	p5_inverse
##bravo_command	2,22	1,17	p5_inverse
##bravo_command	1,10	2,6	p5_inverse
##bravo_command	1,3	1,11	p5_inverse
##bravo_command	1,17	2,22	p5_inverse
