#p7	p5
1097	1288
1098	1287
1099	1286
1100	1285
1101	1284
1102	1283
1103	1282
1104	1281
1209	1016
1210	1015
1211	1014
1212	1013
1213	1012
1214	1011
1215	1010
1216	1009
1137	1328
1138	1327
1139	1326
1140	1325
1141	1324
1142	1323
1143	1322
1144	1321
1233	1040
1234	1039
1235	1038
1236	1037
1237	1036
1238	1035
1239	1034
1240	1033
1225	1032
1226	1031
1227	1030
1228	1029
1229	1028
1230	1027
1231	1026
1232	1025
1193	1384
1194	1383
1195	1382
1196	1381
1197	1380
1198	1379
1199	1378
1200	1377
1185	1376
1186	1375
1187	1374
1188	1373
1189	1372
1190	1371
1191	1370
1192	1369
1257	1064
1258	1063
1259	1062
1260	1061
1261	1060
1262	1059
1263	1058
1264	1057
1281	1088
1282	1087
1283	1086
1284	1085
1285	1084
1286	1083
1287	1082
1288	1081
1217	1024
1218	1023
1219	1022
1220	1021
1221	1020
1222	1019
1223	1018
1224	1017
1337	1144
1338	1143
1339	1142
1340	1141
1341	1140
1342	1139
1343	1138
1344	1137
1025	1216
1026	1215
1027	1214
1028	1213
1029	1212
1030	1211
1031	1210
1032	1209
##bravo_command	1,2	1,2	p5_inverse
##bravo_command	2,5	2,22	p5_inverse
##bravo_command	1,12	1,15	p5_inverse
##bravo_command	2,11	2,16	p5_inverse
##bravo_command	2,9	2,18	p5_inverse
##bravo_command	2,1	1,1	p5_inverse
##bravo_command	1,24	1,3	p5_inverse
##bravo_command	2,17	2,10	p5_inverse
##bravo_command	2,23	2,4	p5_inverse
##bravo_command	2,7	2,20	p5_inverse
##bravo_command	2,14	2,13	p5_inverse
##bravo_command	1,7	1,20	p5_inverse
