#p7	p5
1033	1001
1034	1002
1035	1003
1036	1004
1037	1005
1038	1006
1039	1007
1040	1008
1193	1161
1194	1162
1195	1163
1196	1164
1197	1165
1198	1166
1199	1167
1200	1168
1161	1129
1162	1130
1163	1131
1164	1132
1165	1133
1166	1134
1167	1135
1168	1136
1305	1273
1306	1274
1307	1275
1308	1276
1309	1277
1310	1278
1311	1279
1312	1280
1009	1361
1010	1362
1011	1363
1012	1364
1013	1365
1014	1366
1015	1367
1016	1368
1265	1233
1266	1234
1267	1235
1268	1236
1269	1237
1270	1238
1271	1239
1272	1240
1281	1249
1282	1250
1283	1251
1284	1252
1285	1253
1286	1254
1287	1255
1288	1256
1105	1073
1106	1074
1107	1075
1108	1076
1109	1077
1110	1078
1111	1079
1112	1080
1321	1289
1322	1290
1323	1291
1324	1292
1325	1293
1326	1294
1327	1295
1328	1296
1273	1241
1274	1242
1275	1243
1276	1244
1277	1245
1278	1246
1279	1247
1280	1248
1113	1081
1114	1082
1115	1083
1116	1084
1117	1085
1118	1086
1119	1087
1120	1088
1153	1121
1154	1122
1155	1123
1156	1124
1157	1125
1158	1126
1159	1127
1160	1128
##bravo_command	1,9	1,1	p5_straight
##bravo_command	2,1	1,18	p5_straight
##bravo_command	1,18	1,10	p5_straight
##bravo_command	2,6	2,21	p5_straight
##bravo_command	1,3	2,20	p5_straight
##bravo_command	2,19	2,11	p5_straight
##bravo_command	2,23	2,15	p5_straight
##bravo_command	1,4	1,19	p5_straight
##bravo_command	2,10	2,2	p5_straight
##bravo_command	2,21	2,13	p5_straight
##bravo_command	1,6	1,21	p5_straight
##bravo_command	1,16	1,8	p5_straight
