#p7	p5
1201	1120
1202	1119
1203	1118
1204	1117
1205	1116
1206	1115
1207	1114
1208	1113
1185	1104
1186	1103
1187	1102
1188	1101
1189	1100
1190	1099
1191	1098
1192	1097
1033	1336
1034	1335
1035	1334
1036	1333
1037	1332
1038	1331
1039	1330
1040	1329
1041	1344
1042	1343
1043	1342
1044	1341
1045	1340
1046	1339
1047	1338
1048	1337
1153	1072
1154	1071
1155	1070
1156	1069
1157	1068
1158	1067
1159	1066
1160	1065
1369	1288
1370	1287
1371	1286
1372	1285
1373	1284
1374	1283
1375	1282
1376	1281
1361	1280
1362	1279
1363	1278
1364	1277
1365	1276
1366	1275
1367	1274
1368	1273
1249	1168
1250	1167
1251	1166
1252	1165
1253	1164
1254	1163
1255	1162
1256	1161
1025	1328
1026	1327
1027	1326
1028	1325
1029	1324
1030	1323
1031	1322
1032	1321
1089	1008
1090	1007
1091	1006
1092	1005
1093	1004
1094	1003
1095	1002
1096	1001
1129	1048
1130	1047
1131	1046
1132	1045
1133	1044
1134	1043
1135	1042
1136	1041
1137	1056
1138	1055
1139	1054
1140	1053
1141	1052
1142	1051
1143	1050
1144	1049
##bravo_command	2,3	2,19	p5_inverse
##bravo_command	1,24	2,23	p5_inverse
##bravo_command	1,9	1,13	p5_inverse
##bravo_command	1,11	1,11	p5_inverse
##bravo_command	1,16	2,8	p5_inverse
##bravo_command	2,22	1,2	p5_inverse
##bravo_command	2,20	1,4	p5_inverse
##bravo_command	2,15	2,7	p5_inverse
##bravo_command	1,7	1,15	p5_inverse
##bravo_command	1,23	2,24	p5_inverse
##bravo_command	1,10	2,14	p5_inverse
##bravo_command	1,12	2,12	p5_inverse
