#p7	p5
1233	1360
1234	1359
1235	1358
1236	1357
1237	1356
1238	1355
1239	1354
1240	1353
1153	1280
1154	1279
1155	1278
1156	1277
1157	1276
1158	1275
1159	1274
1160	1273
1073	1200
1074	1199
1075	1198
1076	1197
1077	1196
1078	1195
1079	1194
1080	1193
1121	1248
1122	1247
1123	1246
1124	1245
1125	1244
1126	1243
1127	1242
1128	1241
1225	1352
1226	1351
1227	1350
1228	1349
1229	1348
1230	1347
1231	1346
1232	1345
1097	1224
1098	1223
1099	1222
1100	1221
1101	1220
1102	1219
1103	1218
1104	1217
1129	1256
1130	1255
1131	1254
1132	1253
1133	1252
1134	1251
1135	1250
1136	1249
1257	1384
1258	1383
1259	1382
1260	1381
1261	1380
1262	1379
1263	1378
1264	1377
1353	1096
1354	1095
1355	1094
1356	1093
1357	1092
1358	1091
1359	1090
1360	1089
1361	1104
1362	1103
1363	1102
1364	1101
1365	1100
1366	1099
1367	1098
1368	1097
1145	1272
1146	1271
1147	1270
1148	1269
1149	1268
1150	1267
1151	1266
1152	1265
1329	1072
1330	1071
1331	1070
1332	1069
1333	1068
1334	1067
1335	1066
1336	1065
##bravo_command	2,11	1,7	p5_inverse
##bravo_command	1,16	1,4	p5_inverse
##bravo_command	1,19	1,24	p5_inverse
##bravo_command	1,8	1,12	p5_inverse
##bravo_command	2,9	1,9	p5_inverse
##bravo_command	1,2	1,18	p5_inverse
##bravo_command	1,10	1,10	p5_inverse
##bravo_command	2,17	1,1	p5_inverse
##bravo_command	2,18	2,2	p5_inverse
##bravo_command	2,20	2,23	p5_inverse
##bravo_command	1,14	1,6	p5_inverse
##bravo_command	2,12	2,8	p5_inverse
