#p7	p5
1313	1016
1314	1015
1315	1014
1316	1013
1317	1012
1318	1011
1319	1010
1320	1009
1073	1160
1074	1159
1075	1158
1076	1157
1077	1156
1078	1155
1079	1154
1080	1153
1113	1200
1114	1199
1115	1198
1116	1197
1117	1196
1118	1195
1119	1194
1120	1193
1169	1256
1170	1255
1171	1254
1172	1253
1173	1252
1174	1251
1175	1250
1176	1249
1289	1376
1290	1375
1291	1374
1292	1373
1293	1372
1294	1371
1295	1370
1296	1369
1273	1360
1274	1359
1275	1358
1276	1357
1277	1356
1278	1355
1279	1354
1280	1353
1105	1192
1106	1191
1107	1190
1108	1189
1109	1188
1110	1187
1111	1186
1112	1185
1161	1248
1162	1247
1163	1246
1164	1245
1165	1244
1166	1243
1167	1242
1168	1241
1121	1208
1122	1207
1123	1206
1124	1205
1125	1204
1126	1203
1127	1202
1128	1201
1201	1288
1202	1287
1203	1286
1204	1285
1205	1284
1206	1283
1207	1282
1208	1281
1281	1368
1282	1367
1283	1366
1284	1365
1285	1364
1286	1363
1287	1362
1288	1361
1129	1216
1130	1215
1131	1214
1132	1213
1133	1212
1134	1211
1135	1210
1136	1209
##bravo_command	2,8	2,22	p5_inverse
##bravo_command	1,19	2,9	p5_inverse
##bravo_command	1,6	1,24	p5_inverse
##bravo_command	1,20	1,10	p5_inverse
##bravo_command	2,2	1,3	p5_inverse
##bravo_command	2,21	1,7	p5_inverse
##bravo_command	1,4	2,1	p5_inverse
##bravo_command	1,18	1,12	p5_inverse
##bravo_command	1,8	1,22	p5_inverse
##bravo_command	2,3	1,2	p5_inverse
##bravo_command	2,23	1,5	p5_inverse
##bravo_command	1,10	1,20	p5_inverse
