#p7	p5
1169	1336
1170	1335
1171	1334
1172	1333
1173	1332
1174	1331
1175	1330
1176	1329
1193	1360
1194	1359
1195	1358
1196	1357
1197	1356
1198	1355
1199	1354
1200	1353
1185	1352
1186	1351
1187	1350
1188	1349
1189	1348
1190	1347
1191	1346
1192	1345
1345	1128
1346	1127
1347	1126
1348	1125
1349	1124
1350	1123
1351	1122
1352	1121
1233	1016
1234	1015
1235	1014
1236	1013
1237	1012
1238	1011
1239	1010
1240	1009
1017	1184
1018	1183
1019	1182
1020	1181
1021	1180
1022	1179
1023	1178
1024	1177
1377	1160
1378	1159
1379	1158
1380	1157
1381	1156
1382	1155
1383	1154
1384	1153
1321	1104
1322	1103
1323	1102
1324	1101
1325	1100
1326	1099
1327	1098
1328	1097
1273	1056
1274	1055
1275	1054
1276	1053
1277	1052
1278	1051
1279	1050
1280	1049
1241	1024
1242	1023
1243	1022
1244	1021
1245	1020
1246	1019
1247	1018
1248	1017
1281	1064
1282	1063
1283	1062
1284	1061
1285	1060
1286	1059
1287	1058
1288	1057
1081	1248
1082	1247
1083	1246
1084	1245
1085	1244
1086	1243
1087	1242
1088	1241
##bravo_command	1,20	1,13	p5_inverse
##bravo_command	2,1	1,7	p5_inverse
##bravo_command	1,24	1,9	p5_inverse
##bravo_command	2,16	2,17	p5_inverse
##bravo_command	2,11	2,22	p5_inverse
##bravo_command	1,5	2,3	p5_inverse
##bravo_command	2,24	2,9	p5_inverse
##bravo_command	2,10	2,23	p5_inverse
##bravo_command	2,21	2,12	p5_inverse
##bravo_command	2,13	2,20	p5_inverse
##bravo_command	2,23	2,10	p5_inverse
##bravo_command	1,21	1,12	p5_inverse
