#p7	p5
1065	1265
1066	1266
1067	1267
1068	1268
1069	1269
1070	1270
1071	1271
1072	1272
1193	1009
1194	1010
1195	1011
1196	1012
1197	1013
1198	1014
1199	1015
1200	1016
1305	1121
1306	1122
1307	1123
1308	1124
1309	1125
1310	1126
1311	1127
1312	1128
1185	1001
1186	1002
1187	1003
1188	1004
1189	1005
1190	1006
1191	1007
1192	1008
1161	1361
1162	1362
1163	1363
1164	1364
1165	1365
1166	1366
1167	1367
1168	1368
1209	1025
1210	1026
1211	1027
1212	1028
1213	1029
1214	1030
1215	1031
1216	1032
1089	1289
1090	1290
1091	1291
1092	1292
1093	1293
1094	1294
1095	1295
1096	1296
1097	1297
1098	1298
1099	1299
1100	1300
1101	1301
1102	1302
1103	1303
1104	1304
1313	1129
1314	1130
1315	1131
1316	1132
1317	1133
1318	1134
1319	1135
1320	1136
1249	1065
1250	1066
1251	1067
1252	1068
1253	1069
1254	1070
1255	1071
1256	1072
1001	1201
1002	1202
1003	1203
1004	1204
1005	1205
1006	1206
1007	1207
1008	1208
1201	1017
1202	1018
1203	1019
1204	1020
1205	1021
1206	1022
1207	1023
1208	1024
##bravo_command	1,17	2,19	p5_straight
##bravo_command	2,1	1,3	p5_straight
##bravo_command	2,6	1,8	p5_straight
##bravo_command	1,24	1,1	p5_straight
##bravo_command	1,18	2,20	p5_straight
##bravo_command	2,5	1,7	p5_straight
##bravo_command	1,23	2,2	p5_straight
##bravo_command	1,2	2,4	p5_straight
##bravo_command	2,8	1,10	p5_straight
##bravo_command	2,15	1,17	p5_straight
##bravo_command	1,1	2,3	p5_straight
##bravo_command	2,3	1,5	p5_straight
