#p7	p5
1041	1097
1042	1098
1043	1099
1044	1100
1045	1101
1046	1102
1047	1103
1048	1104
1377	1049
1378	1050
1379	1051
1380	1052
1381	1053
1382	1054
1383	1055
1384	1056
1105	1161
1106	1162
1107	1163
1108	1164
1109	1165
1110	1166
1111	1167
1112	1168
1241	1297
1242	1298
1243	1299
1244	1300
1245	1301
1246	1302
1247	1303
1248	1304
1137	1193
1138	1194
1139	1195
1140	1196
1141	1197
1142	1198
1143	1199
1144	1200
1145	1201
1146	1202
1147	1203
1148	1204
1149	1205
1150	1206
1151	1207
1152	1208
1201	1257
1202	1258
1203	1259
1204	1260
1205	1261
1206	1262
1207	1263
1208	1264
1057	1113
1058	1114
1059	1115
1060	1116
1061	1117
1062	1118
1063	1119
1064	1120
1161	1217
1162	1218
1163	1219
1164	1220
1165	1221
1166	1222
1167	1223
1168	1224
1009	1065
1010	1066
1011	1067
1012	1068
1013	1069
1014	1070
1015	1071
1016	1072
1361	1033
1362	1034
1363	1035
1364	1036
1365	1037
1366	1038
1367	1039
1368	1040
1049	1105
1050	1106
1051	1107
1052	1108
1053	1109
1054	1110
1055	1111
1056	1112
##bravo_command	1,11	1,2	p5_straight
##bravo_command	2,24	1,13	p5_straight
##bravo_command	1,4	1,18	p5_straight
##bravo_command	2,13	2,4	p5_straight
##bravo_command	1,12	2,1	p5_straight
##bravo_command	1,14	2,3	p5_straight
##bravo_command	2,3	2,17	p5_straight
##bravo_command	1,15	1,6	p5_straight
##bravo_command	1,18	2,7	p5_straight
##bravo_command	1,3	1,17	p5_straight
##bravo_command	2,20	1,9	p5_straight
##bravo_command	1,13	1,4	p5_straight
