#p7	p5
1121	1337
1122	1338
1123	1339
1124	1340
1125	1341
1126	1342
1127	1343
1128	1344
1273	1105
1274	1106
1275	1107
1276	1108
1277	1109
1278	1110
1279	1111
1280	1112
1337	1169
1338	1170
1339	1171
1340	1172
1341	1173
1342	1174
1343	1175
1344	1176
1233	1065
1234	1066
1235	1067
1236	1068
1237	1069
1238	1070
1239	1071
1240	1072
1113	1329
1114	1330
1115	1331
1116	1332
1117	1333
1118	1334
1119	1335
1120	1336
1369	1201
1370	1202
1371	1203
1372	1204
1373	1205
1374	1206
1375	1207
1376	1208
1345	1177
1346	1178
1347	1179
1348	1180
1349	1181
1350	1182
1351	1183
1352	1184
1265	1097
1266	1098
1267	1099
1268	1100
1269	1101
1270	1102
1271	1103
1272	1104
1073	1289
1074	1290
1075	1291
1076	1292
1077	1293
1078	1294
1079	1295
1080	1296
1241	1073
1242	1074
1243	1075
1244	1076
1245	1077
1246	1078
1247	1079
1248	1080
1281	1113
1282	1114
1283	1115
1284	1116
1285	1117
1286	1118
1287	1119
1288	1120
1209	1041
1210	1042
1211	1043
1212	1044
1213	1045
1214	1046
1215	1047
1216	1048
##bravo_command	1,8	2,14	p5_straight
##bravo_command	2,21	1,4	p5_straight
##bravo_command	2,14	1,20	p5_straight
##bravo_command	2,11	1,17	p5_straight
##bravo_command	1,6	2,12	p5_straight
##bravo_command	2,22	2,3	p5_straight
##bravo_command	2,16	1,22	p5_straight
##bravo_command	2,19	1,2	p5_straight
##bravo_command	1,19	2,2	p5_straight
##bravo_command	2,13	1,19	p5_straight
##bravo_command	2,23	1,6	p5_straight
##bravo_command	2,5	1,11	p5_straight
