#p7	p5
1097	1048
1098	1047
1099	1046
1100	1045
1101	1044
1102	1043
1103	1042
1104	1041
1217	1168
1218	1167
1219	1166
1220	1165
1221	1164
1222	1163
1223	1162
1224	1161
1025	1360
1026	1359
1027	1358
1028	1357
1029	1356
1030	1355
1031	1354
1032	1353
1249	1200
1250	1199
1251	1198
1252	1197
1253	1196
1254	1195
1255	1194
1256	1193
1313	1264
1314	1263
1315	1262
1316	1261
1317	1260
1318	1259
1319	1258
1320	1257
1137	1088
1138	1087
1139	1086
1140	1085
1141	1084
1142	1083
1143	1082
1144	1081
1377	1328
1378	1327
1379	1326
1380	1325
1381	1324
1382	1323
1383	1322
1384	1321
1001	1336
1002	1335
1003	1334
1004	1333
1005	1332
1006	1331
1007	1330
1008	1329
1145	1096
1146	1095
1147	1094
1148	1093
1149	1092
1150	1091
1151	1090
1152	1089
1353	1304
1354	1303
1355	1302
1356	1301
1357	1300
1358	1299
1359	1298
1360	1297
1321	1272
1322	1271
1323	1270
1324	1269
1325	1268
1326	1267
1327	1266
1328	1265
1161	1112
1162	1111
1163	1110
1164	1109
1165	1108
1166	1107
1167	1106
1168	1105
##bravo_command	1,2	2,14	p5_inverse
##bravo_command	2,7	2,7	p5_inverse
##bravo_command	1,7	1,7	p5_inverse
##bravo_command	2,15	1,24	p5_inverse
##bravo_command	2,8	1,8	p5_inverse
##bravo_command	1,12	2,4	p5_inverse
##bravo_command	2,24	1,15	p5_inverse
##bravo_command	1,1	1,13	p5_inverse
##bravo_command	1,14	2,2	p5_inverse
##bravo_command	2,18	1,21	p5_inverse
##bravo_command	2,10	1,6	p5_inverse
##bravo_command	1,18	2,21	p5_inverse
