#p7	p5
1345	1336
1346	1335
1347	1334
1348	1333
1349	1332
1350	1331
1351	1330
1352	1329
1161	1152
1162	1151
1163	1150
1164	1149
1165	1148
1166	1147
1167	1146
1168	1145
1337	1328
1338	1327
1339	1326
1340	1325
1341	1324
1342	1323
1343	1322
1344	1321
1145	1136
1146	1135
1147	1134
1148	1133
1149	1132
1150	1131
1151	1130
1152	1129
1033	1024
1034	1023
1035	1022
1036	1021
1037	1020
1038	1019
1039	1018
1040	1017
1313	1304
1314	1303
1315	1302
1316	1301
1317	1300
1318	1299
1319	1298
1320	1297
1217	1208
1218	1207
1219	1206
1220	1205
1221	1204
1222	1203
1223	1202
1224	1201
1121	1112
1122	1111
1123	1110
1124	1109
1125	1108
1126	1107
1127	1106
1128	1105
1273	1264
1274	1263
1275	1262
1276	1261
1277	1260
1278	1259
1279	1258
1280	1257
1041	1032
1042	1031
1043	1030
1044	1029
1045	1028
1046	1027
1047	1026
1048	1025
1153	1144
1154	1143
1155	1142
1156	1141
1157	1140
1158	1139
1159	1138
1160	1137
1137	1128
1138	1127
1139	1126
1140	1125
1141	1124
1142	1123
1143	1122
1144	1121
##bravo_command	2,16	1,13	p5_inverse
##bravo_command	1,18	2,11	p5_inverse
##bravo_command	2,14	1,15	p5_inverse
##bravo_command	1,14	2,15	p5_inverse
##bravo_command	1,9	2,20	p5_inverse
##bravo_command	2,8	1,21	p5_inverse
##bravo_command	2,7	1,22	p5_inverse
##bravo_command	1,8	2,21	p5_inverse
##bravo_command	2,21	1,8	p5_inverse
##bravo_command	1,11	2,18	p5_inverse
##bravo_command	1,16	2,13	p5_inverse
##bravo_command	1,12	2,17	p5_inverse
