#p7	p5
1041	1104
1042	1103
1043	1102
1044	1101
1045	1100
1046	1099
1047	1098
1048	1097
1377	1056
1378	1055
1379	1054
1380	1053
1381	1052
1382	1051
1383	1050
1384	1049
1105	1168
1106	1167
1107	1166
1108	1165
1109	1164
1110	1163
1111	1162
1112	1161
1241	1304
1242	1303
1243	1302
1244	1301
1245	1300
1246	1299
1247	1298
1248	1297
1137	1200
1138	1199
1139	1198
1140	1197
1141	1196
1142	1195
1143	1194
1144	1193
1145	1208
1146	1207
1147	1206
1148	1205
1149	1204
1150	1203
1151	1202
1152	1201
1201	1264
1202	1263
1203	1262
1204	1261
1205	1260
1206	1259
1207	1258
1208	1257
1057	1120
1058	1119
1059	1118
1060	1117
1061	1116
1062	1115
1063	1114
1064	1113
1161	1224
1162	1223
1163	1222
1164	1221
1165	1220
1166	1219
1167	1218
1168	1217
1009	1072
1010	1071
1011	1070
1012	1069
1013	1068
1014	1067
1015	1066
1016	1065
1361	1040
1362	1039
1363	1038
1364	1037
1365	1036
1366	1035
1367	1034
1368	1033
1049	1112
1050	1111
1051	1110
1052	1109
1053	1108
1054	1107
1055	1106
1056	1105
##bravo_command	1,11	2,23	p5_inverse
##bravo_command	2,24	2,12	p5_inverse
##bravo_command	1,4	2,7	p5_inverse
##bravo_command	2,13	1,21	p5_inverse
##bravo_command	1,12	1,24	p5_inverse
##bravo_command	1,14	1,22	p5_inverse
##bravo_command	2,3	1,8	p5_inverse
##bravo_command	1,15	2,19	p5_inverse
##bravo_command	1,18	1,18	p5_inverse
##bravo_command	1,3	2,8	p5_inverse
##bravo_command	2,20	2,16	p5_inverse
##bravo_command	1,13	2,21	p5_inverse
