#p7	p5
1225	1336
1226	1335
1227	1334
1228	1333
1229	1332
1230	1331
1231	1330
1232	1329
1081	1192
1082	1191
1083	1190
1084	1189
1085	1188
1086	1187
1087	1186
1088	1185
1177	1288
1178	1287
1179	1286
1180	1285
1181	1284
1182	1283
1183	1282
1184	1281
1337	1064
1338	1063
1339	1062
1340	1061
1341	1060
1342	1059
1343	1058
1344	1057
1033	1144
1034	1143
1035	1142
1036	1141
1037	1140
1038	1139
1039	1138
1040	1137
1233	1344
1234	1343
1235	1342
1236	1341
1237	1340
1238	1339
1239	1338
1240	1337
1361	1088
1362	1087
1363	1086
1364	1085
1365	1084
1366	1083
1367	1082
1368	1081
1273	1384
1274	1383
1275	1382
1276	1381
1277	1380
1278	1379
1279	1378
1280	1377
1169	1280
1170	1279
1171	1278
1172	1277
1173	1276
1174	1275
1175	1274
1176	1273
1073	1184
1074	1183
1075	1182
1076	1181
1077	1180
1078	1179
1079	1178
1080	1177
1353	1080
1354	1079
1355	1078
1356	1077
1357	1076
1358	1075
1359	1074
1360	1073
1289	1016
1290	1015
1291	1014
1292	1013
1293	1012
1294	1011
1295	1010
1296	1009
##bravo_command	2,9	1,13	p5_inverse
##bravo_command	1,21	2,1	p5_inverse
##bravo_command	1,22	1,2	p5_inverse
##bravo_command	2,14	2,10	p5_inverse
##bravo_command	1,9	2,13	p5_inverse
##bravo_command	2,11	1,11	p5_inverse
##bravo_command	2,20	2,4	p5_inverse
##bravo_command	2,21	1,1	p5_inverse
##bravo_command	1,20	1,4	p5_inverse
##bravo_command	1,19	2,3	p5_inverse
##bravo_command	2,18	2,6	p5_inverse
##bravo_command	2,2	2,22	p5_inverse
