#p7	p5
1113	1216
1114	1215
1115	1214
1116	1213
1117	1212
1118	1211
1119	1210
1120	1209
1105	1208
1106	1207
1107	1206
1108	1205
1109	1204
1110	1203
1111	1202
1112	1201
1313	1032
1314	1031
1315	1030
1316	1029
1317	1028
1318	1027
1319	1026
1320	1025
1073	1176
1074	1175
1075	1174
1076	1173
1077	1172
1078	1171
1079	1170
1080	1169
1169	1272
1170	1271
1171	1270
1172	1269
1173	1268
1174	1267
1175	1266
1176	1265
1249	1352
1250	1351
1251	1350
1252	1349
1253	1348
1254	1347
1255	1346
1256	1345
1041	1144
1042	1143
1043	1142
1044	1141
1045	1140
1046	1139
1047	1138
1048	1137
1329	1048
1330	1047
1331	1046
1332	1045
1333	1044
1334	1043
1335	1042
1336	1041
1097	1200
1098	1199
1099	1198
1100	1197
1101	1196
1102	1195
1103	1194
1104	1193
1225	1328
1226	1327
1227	1326
1228	1325
1229	1324
1230	1323
1231	1322
1232	1321
1177	1280
1178	1279
1179	1278
1180	1277
1181	1276
1182	1275
1183	1274
1184	1273
1009	1112
1010	1111
1011	1110
1012	1109
1013	1108
1014	1107
1015	1106
1016	1105
##bravo_command	1,6	1,20	p5_inverse
##bravo_command	1,4	1,22	p5_inverse
##bravo_command	2,8	2,18	p5_inverse
##bravo_command	1,19	2,5	p5_inverse
##bravo_command	1,20	1,6	p5_inverse
##bravo_command	2,15	1,9	p5_inverse
##bravo_command	1,11	2,13	p5_inverse
##bravo_command	2,12	2,14	p5_inverse
##bravo_command	1,2	1,24	p5_inverse
##bravo_command	2,9	1,15	p5_inverse
##bravo_command	1,22	1,4	p5_inverse
##bravo_command	1,3	2,21	p5_inverse
