#p7	p5
1233	1264
1234	1263
1235	1262
1236	1261
1237	1260
1238	1259
1239	1258
1240	1257
1161	1192
1162	1191
1163	1190
1164	1189
1165	1188
1166	1187
1167	1186
1168	1185
1257	1288
1258	1287
1259	1286
1260	1285
1261	1284
1262	1283
1263	1282
1264	1281
1297	1328
1298	1327
1299	1326
1300	1325
1301	1324
1302	1323
1303	1322
1304	1321
1041	1072
1042	1071
1043	1070
1044	1069
1045	1068
1046	1067
1047	1066
1048	1065
1353	1384
1354	1383
1355	1382
1356	1381
1357	1380
1358	1379
1359	1378
1360	1377
1105	1136
1106	1135
1107	1134
1108	1133
1109	1132
1110	1131
1111	1130
1112	1129
1193	1224
1194	1223
1195	1222
1196	1221
1197	1220
1198	1219
1199	1218
1200	1217
1201	1232
1202	1231
1203	1230
1204	1229
1205	1228
1206	1227
1207	1226
1208	1225
1169	1200
1170	1199
1171	1198
1172	1197
1173	1196
1174	1195
1175	1194
1176	1193
1121	1152
1122	1151
1123	1150
1124	1149
1125	1148
1126	1147
1127	1146
1128	1145
1025	1056
1026	1055
1027	1054
1028	1053
1029	1052
1030	1051
1031	1050
1032	1049
##bravo_command	2,11	1,8	p5_inverse
##bravo_command	1,18	2,1	p5_inverse
##bravo_command	2,17	1,2	p5_inverse
##bravo_command	2,4	1,15	p5_inverse
##bravo_command	1,11	2,8	p5_inverse
##bravo_command	2,18	1,1	p5_inverse
##bravo_command	1,4	2,15	p5_inverse
##bravo_command	2,1	1,18	p5_inverse
##bravo_command	2,3	1,16	p5_inverse
##bravo_command	1,20	1,24	p5_inverse
##bravo_command	1,8	2,11	p5_inverse
##bravo_command	1,7	2,12	p5_inverse
