#p7	p5
1121	1080
1122	1079
1123	1078
1124	1077
1125	1076
1126	1075
1127	1074
1128	1073
1345	1304
1346	1303
1347	1302
1348	1301
1349	1300
1350	1299
1351	1298
1352	1297
1009	1352
1010	1351
1011	1350
1012	1349
1013	1348
1014	1347
1015	1346
1016	1345
1281	1240
1282	1239
1283	1238
1284	1237
1285	1236
1286	1235
1287	1234
1288	1233
1273	1232
1274	1231
1275	1230
1276	1229
1277	1228
1278	1227
1279	1226
1280	1225
1001	1344
1002	1343
1003	1342
1004	1341
1005	1340
1006	1339
1007	1338
1008	1337
1337	1296
1338	1295
1339	1294
1340	1293
1341	1292
1342	1291
1343	1290
1344	1289
1289	1248
1290	1247
1291	1246
1292	1245
1293	1244
1294	1243
1295	1242
1296	1241
1209	1168
1210	1167
1211	1166
1212	1165
1213	1164
1214	1163
1215	1162
1216	1161
1329	1288
1330	1287
1331	1286
1332	1285
1333	1284
1334	1283
1335	1282
1336	1281
1025	1368
1026	1367
1027	1366
1028	1365
1029	1364
1030	1363
1031	1362
1032	1361
1041	1384
1042	1383
1043	1382
1044	1381
1045	1380
1046	1379
1047	1378
1048	1377
##bravo_command	1,8	2,6	p5_inverse
##bravo_command	2,16	1,21	p5_inverse
##bravo_command	1,3	1,9	p5_inverse
##bravo_command	2,23	1,14	p5_inverse
##bravo_command	2,21	1,16	p5_inverse
##bravo_command	1,1	1,11	p5_inverse
##bravo_command	2,14	1,23	p5_inverse
##bravo_command	2,2	1,12	p5_inverse
##bravo_command	2,5	2,7	p5_inverse
##bravo_command	2,12	1,2	p5_inverse
##bravo_command	1,7	1,5	p5_inverse
##bravo_command	1,11	1,1	p5_inverse
