#p7	p5
1321	1032
1322	1031
1323	1030
1324	1029
1325	1028
1326	1027
1327	1026
1328	1025
1169	1264
1170	1263
1171	1262
1172	1261
1173	1260
1174	1259
1175	1258
1176	1257
1249	1344
1250	1343
1251	1342
1252	1341
1253	1340
1254	1339
1255	1338
1256	1337
1209	1304
1210	1303
1211	1302
1212	1301
1213	1300
1214	1299
1215	1298
1216	1297
1017	1112
1018	1111
1019	1110
1020	1109
1021	1108
1022	1107
1023	1106
1024	1105
1049	1144
1050	1143
1051	1142
1052	1141
1053	1140
1054	1139
1055	1138
1056	1137
1097	1192
1098	1191
1099	1190
1100	1189
1101	1188
1102	1187
1103	1186
1104	1185
1089	1184
1090	1183
1091	1182
1092	1181
1093	1180
1094	1179
1095	1178
1096	1177
1345	1056
1346	1055
1347	1054
1348	1053
1349	1052
1350	1051
1351	1050
1352	1049
1033	1128
1034	1127
1035	1126
1036	1125
1037	1124
1038	1123
1039	1122
1040	1121
1273	1368
1274	1367
1275	1366
1276	1365
1277	1364
1278	1363
1279	1362
1280	1361
1113	1208
1114	1207
1115	1206
1116	1205
1117	1204
1118	1203
1119	1202
1120	1201
##bravo_command	2,10	2,18	p5_inverse
##bravo_command	1,20	1,8	p5_inverse
##bravo_command	2,15	1,11	p5_inverse
##bravo_command	2,5	1,21	p5_inverse
##bravo_command	1,5	2,21	p5_inverse
##bravo_command	1,13	2,13	p5_inverse
##bravo_command	1,2	2,1	p5_inverse
##bravo_command	1,23	2,3	p5_inverse
##bravo_command	2,16	2,12	p5_inverse
##bravo_command	1,9	2,17	p5_inverse
##bravo_command	2,21	1,5	p5_inverse
##bravo_command	1,6	1,22	p5_inverse
