#p7	p5
1153	1104
1154	1103
1155	1102
1156	1101
1157	1100
1158	1099
1159	1098
1160	1097
1081	1032
1082	1031
1083	1030
1084	1029
1085	1028
1086	1027
1087	1026
1088	1025
1113	1064
1114	1063
1115	1062
1116	1061
1117	1060
1118	1059
1119	1058
1120	1057
1169	1120
1170	1119
1171	1118
1172	1117
1173	1116
1174	1115
1175	1114
1176	1113
1017	1352
1018	1351
1019	1350
1020	1349
1021	1348
1022	1347
1023	1346
1024	1345
1361	1312
1362	1311
1363	1310
1364	1309
1365	1308
1366	1307
1367	1306
1368	1305
1073	1024
1074	1023
1075	1022
1076	1021
1077	1020
1078	1019
1079	1018
1080	1017
1281	1232
1282	1231
1283	1230
1284	1229
1285	1228
1286	1227
1287	1226
1288	1225
1265	1216
1266	1215
1267	1214
1268	1213
1269	1212
1270	1211
1271	1210
1272	1209
1049	1384
1050	1383
1051	1382
1052	1381
1053	1380
1054	1379
1055	1378
1056	1377
1329	1280
1330	1279
1331	1278
1332	1277
1333	1276
1334	1275
1335	1274
1336	1273
1289	1240
1290	1239
1291	1238
1292	1237
1293	1236
1294	1235
1295	1234
1296	1233
##bravo_command	1,16	2,23	p5_inverse
##bravo_command	1,21	2,18	p5_inverse
##bravo_command	1,6	2,10	p5_inverse
##bravo_command	1,20	2,19	p5_inverse
##bravo_command	1,5	1,9	p5_inverse
##bravo_command	2,20	1,19	p5_inverse
##bravo_command	1,19	2,20	p5_inverse
##bravo_command	2,23	1,16	p5_inverse
##bravo_command	2,19	1,20	p5_inverse
##bravo_command	1,13	1,1	p5_inverse
##bravo_command	2,12	1,4	p5_inverse
##bravo_command	2,2	1,14	p5_inverse
